time_0,beta
0,0.14487432889666665
1,0.14530025048333334
2,0.14718103725
3,0.15035904964333333
4,0.14612031883999999
5,0.13986336060333332
6,0.13313544952666664
7,0.13276200447666667
8,0.12587470083000002
9,0.12228478812666668
10,0.12874726633333333
11,0.12543335863333333
12,0.13491541209666666
13,0.14195006731
14,0.14246983021666665
15,0.14293760281
16,0.14900614353999997
17,0.14898820794999998
18,0.15046256811333333
19,0.14978799363666667
20,0.14980764882
21,0.15165399153333334
22,0.14700646879666665
23,0.14472831338
24,0.15308940807000002
25,0.15174590053666667
26,0.15180786388666664
27,0.17092721794666665
28,0.202922688
29,0.20557864846666668
30,0.204586314
31,0.20570820533333334
32,0.20215844789999998
33,0.18254228269999997
34,0.1671183846333333
35,0.165798158
36,0.15999261173333332
37,0.15591330743666668
38,0.15172641672333334
39,0.14786770406333333
40,0.14454728177666668
41,0.14065929711666667
42,0.13649755740333333
43,0.12881984862666668
44,0.12841396601333335
45,0.12567207655666668
46,0.12111722763666667
47,0.12050690984
48,0.12068943901666669
49,0.11445703076666668
