time_0,beta
0,0.13622332709666665
1,0.13631532544333333
2,0.13734922183
3,0.13961081566
4,0.1488999272033333
5,0.15563322554666667
6,0.16073003916666667
7,0.15838976743000002
8,0.15324860151333336
9,0.14495036542333334
10,0.14104891867000002
11,0.13969236074999997
12,0.14011427014333333
13,0.13710329221
14,0.13120911235000002
15,0.12696823471333335
16,0.12088008690666667
17,0.11625648475666665
18,0.10872171048333333
19,0.09991175606333333
20,0.09424205677666667
21,0.08812967447333334
22,0.08422759749333333
23,0.07918769473666666
24,0.07377980525333333
25,0.07061421253333332
26,0.06812087281333333
27,0.06470181040333334
28,0.06151756053333334
29,0.05892143954333333
30,0.05921185326666666
31,0.0551774706
32,0.06100363561666667
33,0.061819345753333345
34,0.06365806487666667
35,0.06261773014000001
36,0.057724520483333326
37,0.052825105941666665
38,0.052336550106666664
39,0.049357988675000006
40,0.05465427203666667
41,0.05295275714
42,0.05083152453333333
43,0.04949473394633333
44,0.04501578522666667
45,0.04525723505833333
46,0.04652674623800001
47,0.047173586665666664
48,0.047559474195
49,0.049184389771
