time_0,beta
0,0.11953158071
1,0.12272319972333333
2,0.12070984084333332
3,0.12026459949333335
4,0.11915167985333333
5,0.11737468703
6,0.11973705087333333
7,0.12145903285666668
8,0.11950741733666667
9,0.13111649148666665
10,0.13381007045
11,0.13759796936000002
12,0.13598599157
13,0.13965432158666669
14,0.13234684143666667
15,0.12923568477666666
16,0.12362462116
17,0.12952880803333333
18,0.11967131011
19,0.11880422612333334
20,0.11143123703666667
21,0.10396755802
22,0.09999686606
23,0.09763785171333335
24,0.09766953642333333
25,0.09632661035333333
26,0.09700995353000001
27,0.08212079586333333
28,0.08950337546666667
29,0.07587564067
30,0.07477986476666668
31,0.06731297206333332
32,0.061324864958333336
33,0.059612160366666674
34,0.05660086729666666
35,0.06165127680333332
36,0.061793499370000005
37,0.06730538265
38,0.06561651417666667
39,0.07432817483333334
40,0.07348596851666667
41,0.08506862479333334
42,0.08334125889
43,0.08500904010333332
44,0.08572122027000001
45,0.08941041637333333
46,0.08429602744666667
47,0.08248461393333334
48,0.07797931966666667
49,0.07528046046666667
