time_0,beta
0,0.15863150706666668
1,0.15070094105333334
2,0.15118304436666666
3,0.1543701907
4,0.15184091588333332
5,0.15148588468
6,0.14592700923333335
7,0.13845976943333332
8,0.13526219418
9,0.1319242937033333
10,0.13171013277
11,0.13806423200999998
12,0.14184421369999997
13,0.14696431877
14,0.14863901767
15,0.14407840483
16,0.13784191351
17,0.1327258646466667
18,0.12987520287999998
19,0.12311055930666666
20,0.11666598414666667
21,0.11091790687666667
22,0.10528130335000001
23,0.09900274851666666
24,0.09518243629333334
25,0.08807567101666668
26,0.08201492584
27,0.07810903748
28,0.07251473474666667
29,0.06731927245666668
30,0.06014674431333333
31,0.05772897749999999
32,0.053741575656666665
33,0.05192157881666667
34,0.049086463723333335
35,0.05067491801466666
36,0.048170165891666665
37,0.05106163160333333
38,0.054918462470000005
39,0.06656029896
40,0.07153063359
41,0.07415201207333334
42,0.07365233523333334
43,0.06744043632666667
44,0.06576346174333333
45,0.07439485732333334
46,0.07889456777
47,0.07872943155666666
48,0.08276013188
49,0.08206285049333333
