time_0,beta
0,0.07071416317333333
1,0.07761038790333333
2,0.07923507276
3,0.09556556076333335
4,0.10320712942
5,0.10872830968333332
6,0.11280698636333333
7,0.11448186306333334
8,0.11566513646
9,0.11470616164666665
10,0.11818354567999999
11,0.12114594731333334
12,0.12269296981666668
13,0.1256954271
14,0.13383173715666666
15,0.12954744953
16,0.12665503489666666
17,0.12944218552
18,0.1258434510366667
19,0.13199748963
20,0.12664220155333333
21,0.13051944930666667
22,0.13707615341333332
23,0.14392226534333333
24,0.14090299265
25,0.14875063197000002
26,0.14842847264999998
27,0.14727099904666666
28,0.14457726548666666
29,0.14876039434666666
30,0.13802066541333335
31,0.13501367906666667
32,0.12653678315
33,0.12528713757
34,0.12096888708333334
35,0.11973122027333333
36,0.11469811524333333
37,0.11227078076000001
38,0.10677803167666668
39,0.11060608298
40,0.10701649189333333
41,0.10742455990000001
42,0.10774899583
43,0.10296781255
44,0.10122716205333333
45,0.10840272272333332
46,0.11032895215666666
47,0.10994582396000001
48,0.11443333785666666
49,0.10999037541666666
