time_0,beta
0,0.11351546578666666
1,0.11091473238333331
2,0.11143992747333333
3,0.11883200578333335
4,0.11942492301333331
5,0.12009661126333335
6,0.11522489179666665
7,0.11098987627
8,0.11011798694999998
9,0.10802706820666666
10,0.1098809728
11,0.11121285091333334
12,0.11032396411
13,0.10746880416333336
14,0.10477253739666667
15,0.10732971467333333
16,0.10883550733
17,0.10598513174
18,0.10963972681000002
19,0.11491964053333334
20,0.11501468729666667
21,0.11338517838333334
22,0.11324187270000001
23,0.11329954478
24,0.11423236819333332
25,0.11313006052666666
26,0.10861457391
27,0.10892891000666666
28,0.10757117714666667
29,0.09903802915333333
30,0.09795669528333334
31,0.09519923563333334
32,0.10004105636
33,0.10167679819333335
34,0.10404699469999999
35,0.10815449618
36,0.10471361991333335
37,0.10894286047666665
38,0.10968341644000001
39,0.11438287570999998
40,0.11142629013666666
41,0.11751042194666667
42,0.11645977426666669
43,0.11726355104000002
44,0.11089891865666668
45,0.10978241492
46,0.11044401657666666
47,0.10618423680333335
48,0.10696986000666667
49,0.10358621433000001
