time_0,beta
0,0.08451118651666666
1,0.07991448599333334
2,0.08656594870333333
3,0.11620221159666667
4,0.12833262636666667
5,0.13424597447666667
6,0.14056144517000002
7,0.13529061227666664
8,0.1359017726
9,0.13518728654
10,0.13500935453333335
11,0.13764728574
12,0.13075947718
13,0.11476948753666666
14,0.10486793366666668
15,0.10081414397
16,0.09847802240666667
17,0.09859893014666668
18,0.09665270341666667
19,0.09306987735666666
20,0.09084093727666667
21,0.08856787575000001
22,0.08805386772333333
23,0.08793642057333334
24,0.08733589771333333
25,0.09099152411333333
26,0.09498397911666667
27,0.09450792967333334
28,0.09633305449333332
29,0.11212278966666667
30,0.11479740796333332
31,0.11789682119666665
32,0.12028713255
33,0.12234620152333332
34,0.12414708900666667
35,0.12468617545666667
36,0.12189205974333334
37,0.12198688441666666
38,0.12662916566666665
39,0.12584352638666668
40,0.13174152967
41,0.12914848777666668
42,0.13282099450333335
43,0.13316951359666665
44,0.12990814851333332
45,0.12387404113000003
46,0.12272079083000001
47,0.11361457477999998
48,0.11114623109666667
49,0.10556018696333333
