time_0,beta
0,0.048914595840666666
1,0.053497196905999994
2,0.05221598114499999
3,0.05566260621096667
4,0.05814313505866667
5,0.056994514470000014
6,0.05590283444073334
7,0.05493450329833333
8,0.05389474272433334
9,0.05769869769666666
10,0.06294550605033333
11,0.06709400272833332
12,0.07162445129999999
13,0.07415097716666666
14,0.07925931125333333
15,0.07802652653666667
16,0.07729339158333333
17,0.08081864077666666
18,0.07956118634
19,0.08312157177666667
20,0.08128226509333333
21,0.07980555506666666
22,0.07875548306633334
23,0.09438661463
24,0.09284030313333333
25,0.09935091236666667
26,0.10598899312666667
27,0.10446423287666667
28,0.10209578174333332
29,0.11016352808999999
30,0.10822096759333334
31,0.11559534511333332
32,0.12522854779666667
33,0.12650477343333333
34,0.12829296633666668
35,0.13528845237
36,0.13584725506666667
37,0.13545282083666665
38,0.13222891485333332
39,0.1330769787833333
40,0.13951601166333333
41,0.14202318094666666
42,0.14460808633
43,0.14692770577
44,0.14834852545
45,0.14332770491666666
46,0.14238839135666667
47,0.15020735170333335
48,0.15748684118666664
49,0.15694514748
