time_0,beta
0,0.16060149716666666
1,0.1708307827
2,0.17590195806666667
3,0.18086437843333333
4,0.18453537120000002
5,0.19222553423333333
6,0.19493403893333333
7,0.19590094683333334
8,0.19630709156666667
9,0.19392086396666666
10,0.18977626386666666
11,0.18201843143333335
12,0.17325325406666664
13,0.16821071676666666
14,0.16608787146666668
15,0.16520989396666666
16,0.15516496871666666
17,0.15268299123666668
18,0.15042299717666666
19,0.14963333894000003
20,0.15007504933000002
21,0.15385301187
22,0.15276815736
23,0.15461423169666666
24,0.15493498357
25,0.15365357706666666
26,0.15030687542333332
27,0.14528929073333335
28,0.13941369197
29,0.13260335326666667
30,0.13056990585333333
31,0.12860472099
32,0.13045843345
33,0.13341131011333335
34,0.13517954112
35,0.13622332709666665
36,0.13631532544333333
37,0.13734922183
38,0.13961081566
39,0.1488999272033333
40,0.15563322554666667
41,0.16073003916666667
42,0.15838976743000002
43,0.15324860151333336
44,0.14495036542333334
45,0.14104891867000002
46,0.13969236074999997
47,0.14011427014333333
48,0.13710329221
49,0.13120911235000002
