time_0,beta
0,0.13550651194666666
1,0.12990500276666667
2,0.12499858905333333
3,0.13681705764666668
4,0.14413722870333334
5,0.14870689530666667
6,0.1527195388
7,0.14961815992
8,0.14923332239666667
9,0.1529805874
10,0.14910390679333332
11,0.14908018545666665
12,0.14256278268333333
13,0.14467826966333333
14,0.15697661206666666
15,0.16121591334666666
16,0.16225940928
17,0.16975012203333334
18,0.17406343573333335
19,0.17690233593333335
20,0.1787457224
21,0.17717695936666666
22,0.17719247603333335
23,0.1755187349
24,0.18014777636666668
25,0.18131598456666667
26,0.17863557923333334
27,0.17909104716666666
28,0.1765302003
29,0.1750925822
30,0.17330486806666667
31,0.16980457642
32,0.1701666631
33,0.1685878378333333
34,0.1698063617666667
35,0.15863150706666668
36,0.15070094105333334
37,0.15118304436666666
38,0.1543701907
39,0.15184091588333332
40,0.15148588468
41,0.14592700923333335
42,0.13845976943333332
43,0.13526219418
44,0.1319242937033333
45,0.13171013277
46,0.13806423200999998
47,0.14184421369999997
48,0.14696431877
49,0.14863901767
