time_0,beta
0,0.14873690624333336
1,0.14330354552333333
2,0.14383207320666666
3,0.14330074907333337
4,0.13877799233333335
5,0.14517222876666666
6,0.14361497809999998
7,0.1447363499133333
8,0.14126336604
9,0.14966185636666665
10,0.1500038463266667
11,0.15508604361666664
12,0.15875073443333332
13,0.16279981208333336
14,0.16120716131666668
15,0.16113962570333332
16,0.16278476446666665
17,0.16636318366666666
18,0.1793290255
19,0.18132252946666663
20,0.1826577432
21,0.17844045573333334
22,0.17421144016666668
23,0.16716749263333333
24,0.1625433002666667
25,0.1612101328
26,0.15584426066666665
27,0.14971658159666665
28,0.14104188960666666
29,0.13594497196000002
30,0.13013056282333332
31,0.12354203379333333
32,0.11886168925333335
33,0.11442807262666667
34,0.11068597837333333
35,0.10436739184333334
36,0.09769270583999999
37,0.09135860330666666
38,0.08569557654
39,0.07927000350333333
40,0.07469133103333334
41,0.06964175470666667
42,0.06463830032
43,0.05928453414333333
44,0.05480440187333334
45,0.051365151796666675
46,0.04793694872166667
47,0.04161727213
48,0.035487573861999994
49,0.024742048304366666
