time_0,beta
0,0.13941369197
1,0.13260335326666667
2,0.13056990585333333
3,0.12860472099
4,0.13045843345
5,0.13341131011333335
6,0.13517954112
7,0.13622332709666665
8,0.13631532544333333
9,0.13734922183
10,0.13961081566
11,0.1488999272033333
12,0.15563322554666667
13,0.16073003916666667
14,0.15838976743000002
15,0.15324860151333336
16,0.14495036542333334
17,0.14104891867000002
18,0.13969236074999997
19,0.14011427014333333
20,0.13710329221
21,0.13120911235000002
22,0.12696823471333335
23,0.12088008690666667
24,0.11625648475666665
25,0.10872171048333333
26,0.09991175606333333
27,0.09424205677666667
28,0.08812967447333334
29,0.08422759749333333
30,0.07918769473666666
31,0.07377980525333333
32,0.07061421253333332
33,0.06812087281333333
34,0.06470181040333334
35,0.06151756053333334
36,0.05892143954333333
37,0.05921185326666666
38,0.0551774706
39,0.06100363561666667
40,0.061819345753333345
41,0.06365806487666667
42,0.06261773014000001
43,0.057724520483333326
44,0.052825105941666665
45,0.052336550106666664
46,0.049357988675000006
47,0.05465427203666667
48,0.05295275714
49,0.05083152453333333
