time_0,beta
0,0.10477253739666667
1,0.10732971467333333
2,0.10883550733
3,0.10598513174
4,0.10963972681000002
5,0.11491964053333334
6,0.11501468729666667
7,0.11338517838333334
8,0.11324187270000001
9,0.11329954478
10,0.11423236819333332
11,0.11313006052666666
12,0.10861457391
13,0.10892891000666666
14,0.10757117714666667
15,0.09903802915333333
16,0.09795669528333334
17,0.09519923563333334
18,0.10004105636
19,0.10167679819333335
20,0.10404699469999999
21,0.10815449618
22,0.10471361991333335
23,0.10894286047666665
24,0.10968341644000001
25,0.11438287570999998
26,0.11142629013666666
27,0.11751042194666667
28,0.11645977426666669
29,0.11726355104000002
30,0.11089891865666668
31,0.10978241492
32,0.11044401657666666
33,0.10618423680333335
34,0.10696986000666667
35,0.10358621433000001
36,0.10339668812000001
37,0.10428602811
38,0.10796852793333332
39,0.11278964761333332
40,0.11324342309
41,0.11475223692
42,0.11363694155333334
43,0.11371035550999999
44,0.11457578644666663
45,0.11658955996333333
46,0.12021213571333333
47,0.12017585026
48,0.12309684343666667
49,0.12309173861
