time_0,beta
0,0.13383173715666666
1,0.12954744953
2,0.12665503489666666
3,0.12944218552
4,0.1258434510366667
5,0.13199748963
6,0.12664220155333333
7,0.13051944930666667
8,0.13707615341333332
9,0.14392226534333333
10,0.14090299265
11,0.14875063197000002
12,0.14842847264999998
13,0.14727099904666666
14,0.14457726548666666
15,0.14876039434666666
16,0.13802066541333335
17,0.13501367906666667
18,0.12653678315
19,0.12528713757
20,0.12096888708333334
21,0.11973122027333333
22,0.11469811524333333
23,0.11227078076000001
24,0.10677803167666668
25,0.11060608298
26,0.10701649189333333
27,0.10742455990000001
28,0.10774899583
29,0.10296781255
30,0.10122716205333333
31,0.10840272272333332
32,0.11032895215666666
33,0.10994582396000001
34,0.11443333785666666
35,0.10999037541666666
36,0.10932013866666668
37,0.10592227639333335
38,0.10748820918333335
39,0.10232593371
40,0.10768166464000001
41,0.11136406519
42,0.10571504443333332
43,0.10254502888333333
44,0.10137044476666666
45,0.09998521049666667
46,0.10122766634333334
47,0.09043451274666667
48,0.10063972731333333
49,0.10328350978999999
