time_0,beta
0,0.14104188960666666
1,0.13594497196000002
2,0.13013056282333332
3,0.12354203379333333
4,0.11886168925333335
5,0.11442807262666667
6,0.11068597837333333
7,0.10436739184333334
8,0.09769270583999999
9,0.09135860330666666
10,0.08569557654
11,0.07927000350333333
12,0.07469133103333334
13,0.06964175470666667
14,0.06463830032
15,0.05928453414333333
16,0.05480440187333334
17,0.051365151796666675
18,0.04793694872166667
19,0.04161727213
20,0.035487573861999994
21,0.024742048304366666
22,0.017420076567166667
23,0.014321467976200004
24,0.01180920813258
25,0.0100245074517
26,0.008530850784733333
27,0.008016616506566666
28,0.008877116989906666
29,0.007148580385966667
30,0.0079349504185
31,0.009725565721013333
32,0.012596398210006665
33,0.01986226966259333
34,0.0315498989799
35,0.038078502078999994
36,0.039566334888833335
37,0.04576426758333334
38,0.05116547057333333
39,0.053162797636666675
40,0.057753080713333335
41,0.06285080704333333
42,0.06515766929666666
43,0.07135142973666667
44,0.08282615069666667
45,0.08736955011333333
46,0.08972582167333333
47,0.09427224588000001
48,0.09823564220333333
49,0.10451818493
