time_0,beta
0,0.11091790687666667
1,0.10528130335000001
2,0.09900274851666666
3,0.09518243629333334
4,0.08807567101666668
5,0.08201492584
6,0.07810903748
7,0.07251473474666667
8,0.06731927245666668
9,0.06014674431333333
10,0.05772897749999999
11,0.053741575656666665
12,0.05192157881666667
13,0.049086463723333335
14,0.05067491801466666
15,0.048170165891666665
16,0.05106163160333333
17,0.054918462470000005
18,0.06656029896
19,0.07153063359
20,0.07415201207333334
21,0.07365233523333334
22,0.06744043632666667
23,0.06576346174333333
24,0.07439485732333334
25,0.07889456777
26,0.07872943155666666
27,0.08276013188
28,0.08206285049333333
29,0.07455918385333334
30,0.07981755854
31,0.08869440714333333
32,0.08324115005333334
33,0.08396064359333334
34,0.08837572438666666
35,0.08892796575666667
36,0.08721904549666668
37,0.08844416887666666
38,0.09297040214333334
39,0.09841208169666665
40,0.10672840595666667
41,0.11263288529
42,0.11295312228333332
43,0.11153187682
44,0.10915885033666668
45,0.11656734676999998
46,0.11242639639666666
47,0.10744546746000003
48,0.10549462723666667
49,0.10188382939333335
