time_0,beta
0,0.10436739184333334
1,0.09769270583999999
2,0.09135860330666666
3,0.08569557654
4,0.07927000350333333
5,0.07469133103333334
6,0.06964175470666667
7,0.06463830032
8,0.05928453414333333
9,0.05480440187333334
10,0.051365151796666675
11,0.04793694872166667
12,0.04161727213
13,0.035487573861999994
14,0.024742048304366666
15,0.017420076567166667
16,0.014321467976200004
17,0.01180920813258
18,0.0100245074517
19,0.008530850784733333
20,0.008016616506566666
21,0.008877116989906666
22,0.007148580385966667
23,0.0079349504185
24,0.009725565721013333
25,0.012596398210006665
26,0.01986226966259333
27,0.0315498989799
28,0.038078502078999994
29,0.039566334888833335
30,0.04576426758333334
31,0.05116547057333333
32,0.053162797636666675
33,0.057753080713333335
34,0.06285080704333333
35,0.06515766929666666
36,0.07135142973666667
37,0.08282615069666667
38,0.08736955011333333
39,0.08972582167333333
40,0.09427224588000001
41,0.09823564220333333
42,0.10451818493
43,0.10672293747
44,0.11265580315666665
45,0.11958953180333334
46,0.1255888483833333
47,0.12914580875333334
48,0.12953820396
49,0.13016392800666665
