time_0,beta
0,0.07976339355666666
1,0.07443757744333332
2,0.06996559045
3,0.07375649920666667
4,0.06889771738333333
5,0.06809940438666667
6,0.06822904815333333
7,0.07359876255333334
8,0.08005648403333333
9,0.08336678366
10,0.08128984916666666
11,0.07760760963
12,0.07540470320666666
13,0.07405127313333333
14,0.07544813809666666
15,0.07835500500666667
16,0.07454225003
17,0.07328399409333333
18,0.07229928087666666
19,0.06656391199
20,0.06458662605666668
21,0.05776144565000001
22,0.058812211236666675
23,0.06232954881333334
24,0.05588736129333333
25,0.05276465522
26,0.055844746063333325
27,0.05192535741333334
28,0.06399211613000001
29,0.06421571350333333
30,0.06540449678666667
31,0.07570936434666667
32,0.07937375496333333
33,0.07927049531333334
34,0.07685349732
35,0.08282285302333332
36,0.08257506416999999
37,0.08641408945
38,0.10079742759666667
39,0.09941268721999999
40,0.10374524082
41,0.09794048506666667
42,0.10026412687000001
43,0.11484800318333332
44,0.10966814812
45,0.09869678127
46,0.09494130574000001
47,0.09317674195333334
48,0.09428272501666667
49,0.08485472237333333
