time_0,beta
0,0.038078502078999994
1,0.039566334888833335
2,0.04576426758333334
3,0.05116547057333333
4,0.053162797636666675
5,0.057753080713333335
6,0.06285080704333333
7,0.06515766929666666
8,0.07135142973666667
9,0.08282615069666667
10,0.08736955011333333
11,0.08972582167333333
12,0.09427224588000001
13,0.09823564220333333
14,0.10451818493
15,0.10672293747
16,0.11265580315666665
17,0.11958953180333334
18,0.1255888483833333
19,0.12914580875333334
20,0.12953820396
21,0.13016392800666665
22,0.13162817617333333
23,0.12999367897999997
24,0.12477203728666666
25,0.11408998273333334
26,0.11856222351
27,0.11482138541
28,0.11307278704
29,0.10071582585000001
30,0.09684547438
31,0.09197551073666667
32,0.09065591410666668
33,0.08696233557666667
34,0.08461396641999999
35,0.08177713198666665
36,0.07838253000333334
37,0.07584397953
38,0.06824162586666667
39,0.06504710362999999
40,0.06759259783666667
41,0.07169248444333334
42,0.07930433861666666
43,0.06735833122666667
44,0.06253914008666667
45,0.06501122945333333
46,0.06300979201333334
47,0.069795900035
48,0.06845570998666667
49,0.06704037591999999
