time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,20.5,87,34138.09,18.7,12.38,37
1,12.7,97,847.01,19.2,3.46,43
2,13.7,100,9566.81,25.0,5.77,33
3,9.1,75,21600.0,18.1,9.03,20
4,6.6,90,22156.89,23.3,8.4,32
5,4.3,90,33797.68,12.2,12.71,39
6,6.4,93,33714.02,17.7,12.64,38
7,8.5,90,25218.75,11.0,8.92,23
8,10.3,97,26243.79,14.8,8.08,34
9,7.9,88,32984.59,12.6,10.99,38
10,13.9,91,15164.81,20.3,7.03,28
11,7.4,72,32188.53,19.3,11.93,43
12,9.1,100,14351.94,12.0,4.97,56
13,8.1,92,0.0,16.3,2.38,54
14,7.2,93,30525.57,18.1,9.9,22
15,2.8,94,32121.59,13.3,10.45,38
16,3.1,93,28211.21,13.6,10.4,33
17,6.0,87,31893.91,27.9,8.94,23
18,4.9,99,30641.77,14.7,9.81,47
19,8.7,96,31679.73,10.5,10.76,31
20,11.5,95,29222.68,18.5,9.11,49
21,9.9,97,24407.28,25.9,8.84,62
22,6.0,76,31401.31,20.9,10.49,40
23,3.1,86,31286.29,18.7,10.71,36
24,3.8,91,4525.36,29.8,3.7,28
25,11.1,99,25344.7,38.3,7.92,45
26,7.9,79,31069.77,20.9,9.99,55
27,5.1,87,30989.16,22.7,9.68,58
28,0.4,81,30916.46,15.8,8.94,40
29,4.2,94,18403.9,34.3,5.92,39
30,7.4,96,23860.98,37.6,7.88,46
31,0.8,55,30690.64,28.9,9.44,45
32,-1.3,69,27621.35,21.0,9.37,53
33,2.9,67,30503.99,17.6,9.54,46
34,4.9,95,8903.67,14.3,3.54,51
35,8.7,100,27290.56,16.3,7.25,59
36,8.5,100,0.0,19.1,1.27,59
37,7.2,100,24498.58,21.0,7.05,51
38,3.8,84,16953.58,14.7,6.4,42
39,1.4,91,22024.93,22.3,6.09,40
40,0.1,90,10800.0,17.5,4.04,68
41,2.9,100,28329.88,11.0,8.41,46
42,6.6,100,29249.18,12.0,8.32,61
43,11.7,97,7200.0,29.2,3.27,82
44,5.8,98,22486.11,35.1,6.99,52
45,2.1,81,29686.15,18.1,9.01,50
46,2.9,78,29485.61,18.2,8.83,79
47,0.4,81,29300.17,13.1,8.48,81
48,4.4,72,29295.82,16.6,8.66,98
49,6.0,91,29053.74,12.6,8.41,100
