time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,0.6,96,4535.65,9.7,3.49,69
1,4.2,99,9729.35,7.6,3.67,64
2,5.8,100,27799.55,8.6,6.09,70
3,4.7,100,0.0,7.3,3.07,56
4,6.8,100,0.0,16.1,1.8,63
5,9.8,98,0.0,23.8,1.93,55
6,9.4,99,27461.2,18.1,7.12,88
7,5.3,83,14887.14,26.6,5.23,97
8,2.7,89,14168.16,15.9,5.03,85
9,3.4,91,8808.19,14.3,4.77,100
10,-0.1,89,29200.07,13.7,9.0,81
11,1.3,89,28904.64,14.4,8.36,55
12,1.9,87,21209.71,26.9,6.45,45
13,-1.9,78,29371.21,20.5,9.23,70
14,-1.2,100,0.0,29.1,2.84,74
15,1.4,100,558.07,27.0,2.78,80
16,1.4,92,29383.61,20.1,9.35,59
17,3.1,98,0.0,57.3,1.63,55
18,9.1,93,19014.74,48.6,6.41,54
19,4.4,80,29749.65,22.9,8.88,58
20,3.9,90,28962.48,22.1,8.74,54
21,9.0,97,21723.59,34.2,5.74,57
22,0.1,65,19645.68,36.4,7.26,42
23,-3.6,66,20734.75,11.4,7.88,44
24,-2.9,94,0.0,23.2,1.51,54
25,-6.6,68,30737.08,23.8,10.69,42
26,-3.6,64,2785.85,17.1,5.36,50
27,-2.6,83,0.0,16.5,3.92,38
28,-6.2,65,29582.85,26.2,10.24,43
29,-5.1,62,31173.69,23.6,10.95,43
30,-2.6,73,29402.8,17.6,10.48,58
31,0.9,95,1587.96,18.8,3.42,37
32,2.7,100,0.0,10.5,2.31,41
33,8.7,100,0.0,21.2,2.04,40
34,6.1,99,0.0,15.7,2.79,48
35,5.2,100,12562.4,13.0,6.15,55
36,3.3,97,0.0,28.8,1.81,49
37,2.8,93,20462.39,27.6,6.68,32
38,0.3,89,27167.11,12.1,8.88,39
39,2.1,92,4465.43,11.2,4.82,49
40,2.2,98,25431.87,19.8,8.46,58
41,3.7,97,1934.06,22.6,2.74,53
42,1.0,75,33202.82,24.2,12.09,56
43,0.8,72,33347.93,14.8,12.44,43
44,0.8,70,33495.36,28.2,12.58,47
45,-0.4,65,33644.91,19.1,12.63,32
46,1.5,75,33796.36,12.7,12.62,42
47,2.0,91,33949.55,10.5,12.52,56
48,5.1,97,28484.15,14.9,10.66,50
49,8.2,93,19513.34,16.6,8.46,46
