time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,6.5,99,0.0,26.5,2.14,87
1,11.5,98,36786.86,15.8,16.64,100
2,8.1,98,32952.0,21.8,12.96,84
3,6.4,100,0.0,20.1,2.16,40
4,7.0,100,0.0,20.6,3.81,83
5,9.6,98,10800.0,28.0,6.51,71
6,5.9,85,37967.84,21.6,18.11,78
7,5.2,96,0.0,33.5,2.57,82
8,7.2,98,19491.86,30.6,9.96,84
9,4.9,56,38596.7,45.9,17.88,87
10,9.2,86,38882.96,21.5,18.99,68
11,8.6,88,38973.88,15.0,17.45,72
12,11.5,91,39171.43,15.8,18.43,67
13,14.8,84,29947.31,24.1,13.36,58
14,9.2,91,39463.76,20.7,16.46,65
15,10.8,78,36549.82,28.8,17.24,70
16,6.6,62,35376.42,20.6,14.91,66
17,3.5,80,33890.41,27.8,16.0,75
18,5.8,89,31100.38,30.7,11.88,50
19,0.7,53,40809.7,30.3,19.84,52
20,0.8,73,39252.54,18.9,19.92,84
21,5.7,97,0.0,33.3,1.42,60
22,2.5,62,41302.86,33.5,21.96,68
23,3.9,63,41466.36,22.1,21.77,82
24,5.5,83,21100.32,18.8,12.33,71
25,7.3,95,0.0,11.2,6.2,77
26,8.4,98,0.0,18.5,4.16,57
27,7.3,84,39114.14,34.5,21.45,64
28,8.0,75,32697.35,24.3,20.16,68
29,10.4,85,42268.4,20.3,20.39,70
30,8.4,89,5193.35,13.2,7.28,0
31,7.2,96,0.0,20.7,3.24,47
32,5.7,94,0.0,39.8,3.95,64
33,5.6,95,17748.98,38.8,11.54,81
34,5.3,87,43144.96,28.5,17.52,50
35,6.8,79,32426.59,27.9,13.9,94
36,7.0,86,41468.62,24.1,17.12,66
37,8.8,89,40541.27,14.2,21.24,81
38,14.0,90,43200.0,18.2,23.07,48
39,12.1,94,31432.54,16.6,14.76,64
40,12.3,97,13077.97,29.4,11.29,57
41,15.5,97,28696.59,39.0,14.35,80
42,9.5,73,0.0,35.3,5.99,56
43,14.1,66,42563.77,23.8,20.42,61
44,18.1,95,43451.39,24.6,21.59,49
45,14.2,68,43902.98,18.5,25.52,54
46,10.6,96,22136.79,18.4,13.53,52
47,8.5,96,7200.0,25.0,7.67,67
48,8.5,94,37665.05,20.4,20.23,40
49,12.8,96,32642.77,28.8,19.52,51
