time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,24.6,100,43200.0,14.8,19.88,34
1,23.1,92,43368.15,13.3,22.17,0
2,21.5,100,20221.69,18.4,13.17,0
3,22.5,99,39280.88,13.5,16.55,25
4,24.3,96,36301.15,20.7,18.54,0
5,20.5,76,43200.0,22.5,23.62,0
6,18.8,81,43293.71,13.7,23.67,29
7,19.6,92,43070.86,24.2,22.91,0
8,25.1,87,43130.48,16.8,21.4,0
9,26.8,94,41178.81,18.1,19.46,0
10,28.0,92,41671.95,14.1,20.06,0
11,28.8,91,42836.78,9.4,21.71,46
12,27.6,92,40510.55,18.5,17.68,35
13,25.1,99,31763.07,16.1,15.86,0
14,23.6,100,22195.36,12.6,11.99,38
15,21.8,100,9630.55,10.7,7.25,34
16,22.8,98,33047.02,10.5,16.07,0
17,23.0,99,41763.5,11.9,18.31,0
18,22.2,98,24869.7,11.9,11.83,39
19,20.2,98,41919.12,16.9,20.97,0
20,17.2,76,39814.57,23.3,18.62,49
21,18.9,72,36842.12,22.0,17.2,40
22,18.3,92,26300.11,14.8,15.62,47
23,18.8,96,2966.63,17.3,5.1,52
24,17.8,90,41126.56,21.5,20.05,32
25,17.1,91,39089.31,14.3,19.14,53
26,16.7,91,40803.63,13.0,19.76,42
27,17.1,98,35286.1,22.6,15.46,62
28,15.0,95,0.0,31.4,3.89,87
29,17.1,96,439.23,31.9,3.45,57
30,16.0,97,0.0,30.8,3.12,74
31,15.1,94,2533.43,24.6,5.77,50
32,13.6,84,38703.73,19.4,15.39,51
33,14.2,94,7200.0,17.5,6.44,56
34,15.1,97,6189.19,25.5,4.86,68
35,16.2,96,25480.23,20.4,11.73,61
36,18.8,93,38682.24,18.7,17.96,82
37,19.7,97,38488.98,16.0,15.82,44
38,19.2,100,37891.21,8.6,17.11,44
39,20.0,100,38308.81,12.6,16.92,43
40,17.8,100,38205.34,17.4,16.8,72
41,19.7,99,4884.76,15.0,7.63,100
42,17.0,99,6415.17,29.1,6.23,63
43,12.8,78,38011.73,24.5,14.88,50
44,11.4,88,30759.75,23.9,13.23,56
45,13.3,96,36809.04,19.7,13.39,29
46,13.9,97,37547.23,14.2,16.49,50
47,13.7,100,37382.44,11.0,15.57,63
48,12.7,85,37217.59,14.0,16.38,88
49,10.4,94,0.0,16.7,2.07,61
