time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,5.3,83,14887.14,26.6,5.23,97
1,2.7,89,14168.16,15.9,5.03,85
2,3.4,91,8808.19,14.3,4.77,100
3,-0.1,89,29200.07,13.7,9.0,81
4,1.3,89,28904.64,14.4,8.36,55
5,1.9,87,21209.71,26.9,6.45,45
6,-1.9,78,29371.21,20.5,9.23,70
7,-1.2,100,0.0,29.1,2.84,74
8,1.4,100,558.07,27.0,2.78,80
9,1.4,92,29383.61,20.1,9.35,59
10,3.1,98,0.0,57.3,1.63,55
11,9.1,93,19014.74,48.6,6.41,54
12,4.4,80,29749.65,22.9,8.88,58
13,3.9,90,28962.48,22.1,8.74,54
14,9.0,97,21723.59,34.2,5.74,57
15,0.1,65,19645.68,36.4,7.26,42
16,-3.6,66,20734.75,11.4,7.88,44
17,-2.9,94,0.0,23.2,1.51,54
18,-6.6,68,30737.08,23.8,10.69,42
19,-3.6,64,2785.85,17.1,5.36,50
20,-2.6,83,0.0,16.5,3.92,38
21,-6.2,65,29582.85,26.2,10.24,43
22,-5.1,62,31173.69,23.6,10.95,43
23,-2.6,73,29402.8,17.6,10.48,58
24,0.9,95,1587.96,18.8,3.42,37
25,2.7,100,0.0,10.5,2.31,41
26,8.7,100,0.0,21.2,2.04,40
27,6.1,99,0.0,15.7,2.79,48
28,5.2,100,12562.4,13.0,6.15,55
29,3.3,97,0.0,28.8,1.81,49
30,2.8,93,20462.39,27.6,6.68,32
31,0.3,89,27167.11,12.1,8.88,39
32,2.1,92,4465.43,11.2,4.82,49
33,2.2,98,25431.87,19.8,8.46,58
34,3.7,97,1934.06,22.6,2.74,53
35,1.0,75,33202.82,24.2,12.09,56
36,0.8,72,33347.93,14.8,12.44,43
37,0.8,70,33495.36,28.2,12.58,47
38,-0.4,65,33644.91,19.1,12.63,32
39,1.5,75,33796.36,12.7,12.62,42
40,2.0,91,33949.55,10.5,12.52,56
41,5.1,97,28484.15,14.9,10.66,50
42,8.2,93,19513.34,16.6,8.46,46
43,6.7,97,841.28,15.6,6.16,47
44,3.9,91,26128.83,11.3,11.68,35
45,0.8,94,14399.59,25.6,7.02,46
46,-2.0,82,34817.17,25.7,14.97,52
47,-1.1,75,29321.77,22.3,12.6,57
48,1.2,78,34990.02,31.2,14.84,36
49,-1.1,94,25808.47,21.7,12.4,58
