time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,6.0,91,29053.74,12.6,8.41,68
1,9.4,98,0.0,23.0,2.26,54
2,11.5,98,5624.41,53.5,2.25,67
3,2.8,70,28757.67,24.0,8.35,58
4,1.2,74,29240.5,16.4,8.65,48
5,0.8,85,29178.11,20.9,8.77,69
6,-2.2,78,28800.0,13.1,8.15,67
7,0.6,96,4535.65,9.7,3.49,69
8,4.2,99,9729.35,7.6,3.67,64
9,5.8,100,27799.55,8.6,6.09,70
10,4.7,100,0.0,7.3,3.07,56
11,6.8,100,0.0,16.1,1.8,63
12,9.8,98,0.0,23.8,1.93,55
13,9.4,99,27461.2,18.1,7.12,88
14,5.3,83,14887.14,26.6,5.23,97
15,2.7,89,14168.16,15.9,5.03,85
16,3.4,91,8808.19,14.3,4.77,100
17,-0.1,89,29200.07,13.7,9.0,81
18,1.3,89,28904.64,14.4,8.36,55
19,1.9,87,21209.71,26.9,6.45,45
20,-1.9,78,29371.21,20.5,9.23,70
21,-1.2,100,0.0,29.1,2.84,74
22,1.4,100,558.07,27.0,2.78,80
23,1.4,92,29383.61,20.1,9.35,59
24,3.1,98,0.0,57.3,1.63,55
25,9.1,93,19014.74,48.6,6.41,54
26,4.4,80,29749.65,22.9,8.88,58
27,3.9,90,28962.48,22.1,8.74,54
28,9.0,97,21723.59,34.2,5.74,57
29,0.1,65,19645.68,36.4,7.26,42
30,-3.6,66,20734.75,11.4,7.88,44
31,-2.9,94,0.0,23.2,1.51,54
32,-6.6,68,30737.08,23.8,10.69,42
33,-3.6,64,2785.85,17.1,5.36,50
34,-2.6,83,0.0,16.5,3.92,38
35,-6.2,65,29582.85,26.2,10.24,43
36,-5.1,62,31173.69,23.6,10.95,43
37,-2.6,73,29402.8,17.6,10.48,58
38,0.9,95,1587.96,18.8,3.42,37
39,2.7,100,0.0,10.5,2.31,41
40,8.7,100,0.0,21.2,2.04,40
41,6.1,99,0.0,15.7,2.79,48
42,5.2,100,12562.4,13.0,6.15,55
43,3.3,97,0.0,28.8,1.81,49
44,2.8,93,20462.39,27.6,6.68,32
45,0.3,89,27167.11,12.1,8.88,39
46,2.1,92,4465.43,11.2,4.82,49
47,2.2,98,25431.87,19.8,8.46,58
48,3.7,97,1934.06,22.6,2.74,53
49,1.0,75,33202.82,24.2,12.09,56
