time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,7.2,93,30525.57,18.1,9.9,15
1,2.8,94,32121.59,13.3,10.45,27
2,3.1,93,28211.21,13.6,10.4,23
3,6.0,87,31893.91,27.9,8.94,16
4,4.9,99,30641.77,14.7,9.81,33
5,8.7,96,31679.73,10.5,10.76,21
6,11.5,95,29222.68,18.5,9.11,34
7,9.9,97,24407.28,25.9,8.84,43
8,6.0,76,31401.31,20.9,10.49,28
9,3.1,86,31286.29,18.7,10.71,25
10,3.8,91,4525.36,29.8,3.7,20
11,11.1,99,25344.7,38.3,7.92,31
12,7.9,79,31069.77,20.9,9.99,38
13,5.1,87,30989.16,22.7,9.68,40
14,0.4,81,30916.46,15.8,8.94,28
15,4.2,94,18403.9,34.3,5.92,27
16,7.4,96,23860.98,37.6,7.88,32
17,0.8,55,30690.64,28.9,9.44,32
18,-1.3,69,27621.35,21.0,9.37,37
19,2.9,67,30503.99,17.6,9.54,32
20,4.9,95,8903.67,14.3,3.54,35
21,8.7,100,27290.56,16.3,7.25,41
22,8.5,100,0.0,19.1,1.27,41
23,7.2,100,24498.58,21.0,7.05,35
24,3.8,84,16953.58,14.7,6.4,29
25,1.4,91,22024.93,22.3,6.09,28
26,0.1,90,10800.0,17.5,4.04,48
27,2.9,100,28329.88,11.0,8.41,32
28,6.6,100,29249.18,12.0,8.32,42
29,11.7,97,7200.0,29.2,3.27,57
30,5.8,98,22486.11,35.1,6.99,36
31,2.1,81,29686.15,18.1,9.01,35
32,2.9,78,29485.61,18.2,8.83,55
33,0.4,81,29300.17,13.1,8.48,57
34,4.4,72,29295.82,16.6,8.66,68
35,6.0,91,29053.74,12.6,8.41,70
36,9.4,98,0.0,23.0,2.26,56
37,11.5,98,5624.41,53.5,2.25,69
38,2.8,70,28757.67,24.0,8.35,60
39,1.2,74,29240.5,16.4,8.65,50
40,0.8,85,29178.11,20.9,8.77,71
41,-2.2,78,28800.0,13.1,8.15,69
42,0.6,96,4535.65,9.7,3.49,71
43,4.2,99,9729.35,7.6,3.67,66
44,5.8,100,27799.55,8.6,6.09,72
45,4.7,100,0.0,7.3,3.07,58
46,6.8,100,0.0,16.1,1.8,65
47,9.8,98,0.0,23.8,1.93,56
48,9.4,99,27461.2,18.1,7.12,91
49,5.3,83,14887.14,26.6,5.23,100
