time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,9.9,97,24407.28,25.9,8.84,42
1,6.0,76,31401.31,20.9,10.49,27
2,3.1,86,31286.29,18.7,10.71,24
3,3.8,91,4525.36,29.8,3.7,19
4,11.1,99,25344.7,38.3,7.92,30
5,7.9,79,31069.77,20.9,9.99,37
6,5.1,87,30989.16,22.7,9.68,39
7,0.4,81,30916.46,15.8,8.94,27
8,4.2,94,18403.9,34.3,5.92,26
9,7.4,96,23860.98,37.6,7.88,31
10,0.8,55,30690.64,28.9,9.44,31
11,-1.3,69,27621.35,21.0,9.37,36
12,2.9,67,30503.99,17.6,9.54,31
13,4.9,95,8903.67,14.3,3.54,34
14,8.7,100,27290.56,16.3,7.25,40
15,8.5,100,0.0,19.1,1.27,40
16,7.2,100,24498.58,21.0,7.05,34
17,3.8,84,16953.58,14.7,6.4,29
18,1.4,91,22024.93,22.3,6.09,27
19,0.1,90,10800.0,17.5,4.04,46
20,2.9,100,28329.88,11.0,8.41,31
21,6.6,100,29249.18,12.0,8.32,41
22,11.7,97,7200.0,29.2,3.27,56
23,5.8,98,22486.11,35.1,6.99,35
24,2.1,81,29686.15,18.1,9.01,34
25,2.9,78,29485.61,18.2,8.83,53
26,0.4,81,29300.17,13.1,8.48,55
27,4.4,72,29295.82,16.6,8.66,66
28,6.0,91,29053.74,12.6,8.41,68
29,9.4,98,0.0,23.0,2.26,54
30,11.5,98,5624.41,53.5,2.25,67
31,2.8,70,28757.67,24.0,8.35,58
32,1.2,74,29240.5,16.4,8.65,48
33,0.8,85,29178.11,20.9,8.77,69
34,-2.2,78,28800.0,13.1,8.15,67
35,0.6,96,4535.65,9.7,3.49,69
36,4.2,99,9729.35,7.6,3.67,64
37,5.8,100,27799.55,8.6,6.09,70
38,4.7,100,0.0,7.3,3.07,56
39,6.8,100,0.0,16.1,1.8,63
40,9.8,98,0.0,23.8,1.93,55
41,9.4,99,27461.2,18.1,7.12,88
42,5.3,83,14887.14,26.6,5.23,97
43,2.7,89,14168.16,15.9,5.03,85
44,3.4,91,8808.19,14.3,4.77,100
45,-0.1,89,29200.07,13.7,9.0,81
46,1.3,89,28904.64,14.4,8.36,55
47,1.9,87,21209.71,26.9,6.45,45
48,-1.9,78,29371.21,20.5,9.23,70
49,-1.2,100,0.0,29.1,2.84,74
