time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,2.2,94,27401.0,21.4,13.0,87
1,-2.3,84,36328.67,16.2,16.5,100
2,3.3,95,35855.85,13.5,13.94,81
3,7.6,100,32349.14,26.1,14.37,46
4,13.5,96,2666.25,34.2,5.98,62
5,0.9,75,30880.12,30.7,12.62,76
6,0.7,77,36757.05,20.3,16.78,84
7,6.5,99,0.0,26.5,2.14,62
8,11.5,98,36786.86,15.8,16.64,71
9,8.1,98,32952.0,21.8,12.96,60
10,6.4,100,0.0,20.1,2.16,29
11,7.0,100,0.0,20.6,3.81,59
12,9.6,98,10800.0,28.0,6.51,51
13,5.9,85,37967.84,21.6,18.11,55
14,5.2,96,0.0,33.5,2.57,59
15,7.2,98,19491.86,30.6,9.96,60
16,4.9,56,38596.7,45.9,17.88,62
17,9.2,86,38882.96,21.5,18.99,49
18,8.6,88,38973.88,15.0,17.45,51
19,11.5,91,39171.43,15.8,18.43,48
20,14.8,84,29947.31,24.1,13.36,41
21,9.2,91,39463.76,20.7,16.46,46
22,10.8,78,36549.82,28.8,17.24,50
23,6.6,62,35376.42,20.6,14.91,47
24,3.5,80,33890.41,27.8,16.0,53
25,5.8,89,31100.38,30.7,11.88,35
26,0.7,53,40809.7,30.3,19.84,37
27,0.8,73,39252.54,18.9,19.92,60
28,5.7,97,0.0,33.3,1.42,43
29,2.5,62,41302.86,33.5,21.96,49
30,3.9,63,41466.36,22.1,21.77,59
31,5.5,83,21100.32,18.8,12.33,51
32,7.3,95,0.0,11.2,6.2,55
33,8.4,98,0.0,18.5,4.16,41
34,7.3,84,39114.14,34.5,21.45,46
35,8.0,75,32697.35,24.3,20.16,48
36,10.4,85,42268.4,20.3,20.39,50
37,8.4,89,5193.35,13.2,7.28,0
38,7.2,96,0.0,20.7,3.24,34
39,5.7,94,0.0,39.8,3.95,46
40,5.6,95,17748.98,38.8,11.54,58
41,5.3,87,43144.96,28.5,17.52,36
42,6.8,79,32426.59,27.9,13.9,67
43,7.0,86,41468.62,24.1,17.12,47
44,8.8,89,40541.27,14.2,21.24,58
45,14.0,90,43200.0,18.2,23.07,34
46,12.1,94,31432.54,16.6,14.76,46
47,12.3,97,13077.97,29.4,11.29,41
48,15.5,97,28696.59,39.0,14.35,57
49,9.5,73,0.0,35.3,5.99,40
