time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,14.5,100,13185.87,25.6,5.36,59
1,11.4,79,27275.96,27.5,10.68,52
2,10.5,84,35121.74,22.2,14.28,54
3,10.5,98,35017.61,11.9,13.04,59
4,14.2,89,33963.61,14.7,13.21,82
5,16.9,87,34399.93,14.4,13.46,49
6,17.4,81,21119.6,14.8,8.19,47
7,20.5,87,34138.09,18.7,12.38,54
8,12.7,97,847.01,19.2,3.46,63
9,13.7,100,9566.81,25.0,5.77,49
10,9.1,75,21600.0,18.1,9.03,29
11,6.6,90,22156.89,23.3,8.4,47
12,4.3,90,33797.68,12.2,12.71,57
13,6.4,93,33714.02,17.7,12.64,56
14,8.5,90,25218.75,11.0,8.92,34
15,10.3,97,26243.79,14.8,8.08,51
16,7.9,88,32984.59,12.6,10.99,56
17,13.9,91,15164.81,20.3,7.03,41
18,7.4,72,32188.53,19.3,11.93,63
19,9.1,100,14351.94,12.0,4.97,83
20,8.1,92,0.0,16.3,2.38,79
21,7.2,93,30525.57,18.1,9.9,32
22,2.8,94,32121.59,13.3,10.45,56
23,3.1,93,28211.21,13.6,10.4,48
24,6.0,87,31893.91,27.9,8.94,33
25,4.9,99,30641.77,14.7,9.81,69
26,8.7,96,31679.73,10.5,10.76,45
27,11.5,95,29222.68,18.5,9.11,72
28,9.9,97,24407.28,25.9,8.84,91
29,6.0,76,31401.31,20.9,10.49,59
30,3.1,86,31286.29,18.7,10.71,52
31,3.8,91,4525.36,29.8,3.7,41
32,11.1,99,25344.7,38.3,7.92,65
33,7.9,79,31069.77,20.9,9.99,80
34,5.1,87,30989.16,22.7,9.68,85
35,0.4,81,30916.46,15.8,8.94,59
36,4.2,94,18403.9,34.3,5.92,57
37,7.4,96,23860.98,37.6,7.88,67
38,0.8,55,30690.64,28.9,9.44,66
39,-1.3,69,27621.35,21.0,9.37,78
40,2.9,67,30503.99,17.6,9.54,67
41,4.9,95,8903.67,14.3,3.54,74
42,8.7,100,27290.56,16.3,7.25,87
43,8.5,100,0.0,19.1,1.27,86
44,7.2,100,24498.58,21.0,7.05,74
45,3.8,84,16953.58,14.7,6.4,62
46,1.4,91,22024.93,22.3,6.09,59
47,0.1,90,10800.0,17.5,4.04,100
48,2.9,100,28329.88,11.0,8.41,67
49,6.6,100,29249.18,12.0,8.32,89
