time_0,beta
0,0.07925931125333333
1,0.07802652653666667
2,0.07729339158333333
3,0.08081864077666666
4,0.07956118634
5,0.08312157177666667
6,0.08128226509333333
7,0.07980555506666666
8,0.07875548306633334
9,0.09438661463
10,0.09284030313333333
11,0.09935091236666667
12,0.10598899312666667
13,0.10446423287666667
14,0.10209578174333332
15,0.11016352808999999
16,0.10822096759333334
17,0.11559534511333332
18,0.12522854779666667
19,0.12650477343333333
20,0.12829296633666668
21,0.13528845237
22,0.13584725506666667
23,0.13545282083666665
24,0.13222891485333332
25,0.1330769787833333
26,0.13951601166333333
27,0.14202318094666666
28,0.14460808633
29,0.14692770577
30,0.14834852545
31,0.14332770491666666
32,0.14238839135666667
33,0.15020735170333335
34,0.15748684118666664
35,0.15694514748
36,0.15344714286666666
37,0.1547147358333333
38,0.15552356309666668
39,0.15952539526666668
40,0.15206154914666667
41,0.15077929576000001
42,0.14487432889666665
43,0.14530025048333334
44,0.14718103725
45,0.15035904964333333
46,0.14612031883999999
47,0.13986336060333332
48,0.13313544952666664
49,0.13276200447666667
