time_0,beta
0,0.10049008366
1,0.10705476275
2,0.09970525541333333
3,0.09247114435666667
4,0.09530218314333333
5,0.10219712343666666
6,0.10464078728666666
7,0.09755571069666664
8,0.08952358357333333
9,0.09372020243666666
10,0.08710429088
11,0.09677578351
12,0.09540221316333335
13,0.09472694273666667
14,0.09701813014
15,0.09555258624666665
16,0.10825004589333333
17,0.10510089590666666
18,0.12365372454333333
19,0.12325631458666665
20,0.13278390578
21,0.13135659299666666
22,0.13453228940999998
23,0.12893439734999998
24,0.11927762753333333
25,0.12141332213333333
26,0.12354868034000001
27,0.12463778803333331
28,0.12216201654333332
29,0.11919327065999999
30,0.11631178093666666
31,0.11375792320333332
32,0.10714900165666667
33,0.10933973790666665
34,0.10776397223000002
35,0.12887913103
36,0.13659029542333334
37,0.14152647250333333
38,0.14307407974666667
39,0.14266422945666668
40,0.14432272153
41,0.14477070574999998
42,0.14627365421666666
43,0.15019227961666667
44,0.1544121661733333
45,0.14948527302333334
46,0.14319730693
47,0.14133909815666665
48,0.13721954529000002
49,0.13482074995999999
