time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,27.2,90,36795.41,17.1,20.74,0
1,28.7,95,42189.34,13.6,23.48,0
2,29.9,76,42057.36,15.8,23.31,0
3,30.1,76,42378.0,15.5,24.68,0
4,32.2,42,42025.93,13.4,24.31,0
5,34.2,31,41689.21,14.5,23.87,0
6,35.8,32,40469.41,15.9,21.78,0
7,37.3,28,41241.0,13.4,22.72,0
8,36.8,30,38657.89,38.0,19.75,0
9,34.5,32,39677.3,27.8,20.61,86
10,30.7,75,34872.34,18.3,17.61,0
11,27.2,83,39613.31,27.5,20.96,0
12,29.0,78,40356.7,12.6,22.19,0
13,30.4,72,40435.5,15.5,22.74,0
14,31.9,49,40428.75,20.6,22.67,0
15,32.5,39,40320.31,18.8,22.75,0
16,30.9,44,40314.33,18.0,22.81,64
17,29.8,35,40307.78,12.6,22.87,0
18,29.4,30,36057.87,28.0,18.43,0
19,28.6,28,40199.45,21.4,22.43,0
20,28.9,40,31693.37,14.9,18.27,73
21,28.6,33,26488.98,12.0,11.61,0
22,29.1,49,39810.08,9.7,21.52,0
23,30.4,46,39724.34,12.2,21.5,100
24,31.3,33,39638.2,15.0,21.6,0
25,31.6,35,39471.39,11.9,21.32,0
26,31.2,35,39387.1,13.3,20.95,0
27,29.9,38,39302.7,15.5,21.39,0
28,28.9,43,39145.46,34.2,20.76,56
29,24.9,46,37488.36,19.4,18.94,0
30,23.9,53,38830.73,14.4,18.44,0
31,24.3,57,38772.01,11.7,20.09,0
32,25.9,46,38696.94,9.8,20.19,0
33,28.1,34,38621.67,10.0,20.24,0
34,30.7,26,38514.09,19.6,19.7,0
35,32.3,22,38435.02,27.2,18.8,83
36,30.5,35,36757.03,16.7,18.77,0
37,30.0,43,38276.86,19.4,17.77,0
38,28.7,38,38197.95,20.6,18.66,0
39,27.6,56,38119.3,25.8,18.6,0
40,24.8,46,38040.98,18.7,18.89,64
41,24.4,26,37963.1,11.2,18.6,0
42,25.8,39,37885.76,9.5,18.31,0
43,28.2,47,37809.05,10.9,18.27,0
44,30.3,30,37596.92,16.0,17.78,0
45,29.6,37,37571.95,11.4,17.8,0
46,28.7,36,37322.28,13.4,17.8,0
47,29.7,38,37163.19,11.5,17.76,0
48,29.4,31,36985.8,14.8,17.64,0
49,28.9,36,36812.69,15.7,17.4,0
