time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,19.4,95,28666.09,15.0,10.27,44
1,16.6,100,29758.56,26.0,11.85,0
2,15.1,68,33907.75,14.8,13.09,42
3,17.7,52,33857.2,18.9,13.13,0
4,16.2,62,33688.46,14.3,13.08,0
5,15.0,62,27835.25,13.9,10.8,50
6,15.2,69,33254.11,23.5,11.44,56
7,14.6,92,32773.99,10.9,12.9,0
8,13.9,53,32269.55,17.6,12.65,0
9,16.6,43,28178.11,18.0,9.43,48
10,17.5,47,29132.27,18.5,11.31,0
11,15.8,74,32570.48,15.1,11.24,0
12,13.6,87,22521.06,20.0,9.78,57
13,12.5,100,32066.12,12.3,11.1,53
14,11.7,96,32331.47,10.6,11.99,0
15,12.0,100,32233.48,8.7,11.98,0
16,13.0,93,29059.86,8.7,10.53,0
17,17.1,66,32221.24,14.5,11.92,0
18,18.4,56,32217.39,15.7,11.92,0
19,15.5,77,31967.83,10.2,11.82,54
20,14.1,89,32143.44,9.1,12.03,0
21,12.3,49,32147.16,17.3,12.37,0
22,12.9,31,32088.58,20.0,12.23,0
23,12.4,44,30955.8,11.7,10.2,0
24,14.0,36,30523.68,11.1,10.08,41
25,12.1,63,32068.75,11.5,11.82,0
26,12.0,59,32085.87,10.7,11.89,61
27,14.2,66,32061.86,16.0,11.78,53
28,17.2,41,32081.88,24.5,10.99,84
29,15.9,49,32105.0,11.7,11.81,60
30,16.5,41,18627.93,14.7,7.71,78
31,16.8,42,17751.46,12.8,6.54,0
32,15.8,86,24942.78,21.9,8.74,73
33,15.6,85,32205.17,11.7,11.18,100
34,13.4,92,0.0,23.8,2.85,85
35,12.1,97,32264.13,16.4,8.75,75
36,10.3,100,32295.99,8.4,9.78,91
37,10.3,100,32330.1,9.8,11.14,86
38,9.2,97,32366.34,9.3,11.55,69
39,9.4,87,32400.0,9.3,11.57,90
40,10.1,89,32400.0,9.5,11.49,70
41,11.6,87,32400.0,20.0,11.53,74
42,12.8,74,32400.0,17.5,11.45,77
43,10.5,92,25200.0,10.0,10.12,82
44,10.7,90,4893.26,12.6,6.63,67
45,10.4,92,32400.0,10.5,11.63,71
46,10.0,91,22172.05,30.6,9.34,97
47,9.1,96,32400.0,13.6,10.94,45
48,7.9,98,28800.0,10.1,10.25,82
49,8.1,96,32397.65,9.7,12.07,93
