time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,12.8,74,32400.0,17.5,11.45,79
1,10.5,92,25200.0,10.0,10.12,84
2,10.7,90,4893.26,12.6,6.63,69
3,10.4,92,32400.0,10.5,11.63,73
4,10.0,91,22172.05,30.6,9.34,100
5,9.1,96,32400.0,13.6,10.94,46
6,7.9,98,28800.0,10.1,10.25,85
7,8.1,96,32397.65,9.7,12.07,96
8,7.1,74,10800.0,29.4,5.23,74
9,4.9,72,32397.5,15.1,12.46,52
10,5.4,84,32438.43,10.2,12.32,0
11,6.4,90,32435.59,8.8,12.43,84
12,6.9,81,28120.26,39.3,10.63,0
13,5.6,74,32498.61,12.3,12.57,58
14,7.5,85,32497.16,8.4,12.58,46
15,9.8,76,32573.25,9.8,12.49,80
16,10.5,86,32491.58,10.4,12.56,52
17,11.2,88,32744.4,10.2,12.84,48
18,11.8,88,32400.0,10.3,10.87,63
19,13.9,75,32846.83,9.1,12.85,46
20,15.2,80,31339.35,11.9,10.17,50
21,14.0,74,11815.21,11.3,7.96,44
22,12.3,95,0.0,12.4,2.1,64
23,11.5,100,16018.94,16.9,7.88,45
24,12.1,98,7830.8,28.4,5.4,91
25,11.8,100,23299.89,8.9,9.15,63
26,11.7,99,22435.68,14.0,9.98,42
27,11.6,100,33569.34,13.7,13.64,44
28,12.6,91,33941.8,16.6,13.92,0
29,14.6,65,32983.79,25.6,13.47,48
30,15.0,76,34103.8,12.6,13.68,45
31,15.2,82,34288.79,11.2,14.08,0
32,16.2,89,32400.0,13.2,13.9,44
33,16.7,86,31979.54,30.0,13.5,0
34,12.1,93,33379.54,25.7,12.29,0
35,10.6,94,34450.91,15.2,14.63,0
36,11.2,93,30635.62,12.9,13.92,0
37,14.2,78,25483.96,16.1,12.33,47
38,13.7,91,1243.87,28.5,3.84,0
39,10.4,100,27556.83,18.3,9.54,0
40,8.8,94,22961.24,35.6,7.42,44
41,7.8,99,32934.77,11.6,12.48,47
42,8.1,92,34150.07,17.5,13.75,46
43,8.1,97,35438.36,9.7,16.3,65
44,8.9,88,35503.21,10.2,16.51,44
45,10.7,88,35758.32,13.1,16.62,0
46,11.7,95,35826.39,8.5,16.62,0
47,12.2,92,35994.76,9.1,16.66,0
48,12.8,88,36167.34,9.2,16.8,0
49,13.7,85,36235.95,9.8,16.76,0
