time_0,beta
0,0.165798158
1,0.15999261173333332
2,0.15591330743666668
3,0.15172641672333334
4,0.14786770406333333
5,0.14454728177666668
6,0.14065929711666667
7,0.13649755740333333
8,0.12881984862666668
9,0.12841396601333335
10,0.12567207655666668
11,0.12111722763666667
12,0.12050690984
13,0.12068943901666669
14,0.11445703076666668
15,0.11257327836333332
16,0.11614342372333333
17,0.11438684558000001
18,0.10358062365000001
19,0.10403662545333332
20,0.11298340928333332
21,0.11953158071
22,0.12272319972333333
23,0.12070984084333332
24,0.12026459949333335
25,0.11915167985333333
26,0.11737468703
27,0.11973705087333333
28,0.12145903285666668
29,0.11950741733666667
30,0.13111649148666665
31,0.13381007045
32,0.13759796936000002
33,0.13598599157
34,0.13965432158666669
35,0.13234684143666667
36,0.12923568477666666
37,0.12362462116
38,0.12952880803333333
39,0.11967131011
40,0.11880422612333334
41,0.11143123703666667
42,0.10396755802
43,0.09999686606
44,0.09763785171333335
45,0.09766953642333333
46,0.09632661035333333
47,0.09700995353000001
48,0.08212079586333333
49,0.08950337546666667
