time_0,beta
0,0.15697661206666666
1,0.16121591334666666
2,0.16225940928
3,0.16975012203333334
4,0.17406343573333335
5,0.17690233593333335
6,0.1787457224
7,0.17717695936666666
8,0.17719247603333335
9,0.1755187349
10,0.18014777636666668
11,0.18131598456666667
12,0.17863557923333334
13,0.17909104716666666
14,0.1765302003
15,0.1750925822
16,0.17330486806666667
17,0.16980457642
18,0.1701666631
19,0.1685878378333333
20,0.1698063617666667
21,0.15863150706666668
22,0.15070094105333334
23,0.15118304436666666
24,0.1543701907
25,0.15184091588333332
26,0.15148588468
27,0.14592700923333335
28,0.13845976943333332
29,0.13526219418
30,0.1319242937033333
31,0.13171013277
32,0.13806423200999998
33,0.14184421369999997
34,0.14696431877
35,0.14863901767
36,0.14407840483
37,0.13784191351
38,0.1327258646466667
39,0.12987520287999998
40,0.12311055930666666
41,0.11666598414666667
42,0.11091790687666667
43,0.10528130335000001
44,0.09900274851666666
45,0.09518243629333334
46,0.08807567101666668
47,0.08201492584
48,0.07810903748
49,0.07251473474666667
