time_0,beta
0,0.12216201654333332
1,0.11919327065999999
2,0.11631178093666666
3,0.11375792320333332
4,0.10714900165666667
5,0.10933973790666665
6,0.10776397223000002
7,0.12887913103
8,0.13659029542333334
9,0.14152647250333333
10,0.14307407974666667
11,0.14266422945666668
12,0.14432272153
13,0.14477070574999998
14,0.14627365421666666
15,0.15019227961666667
16,0.1544121661733333
17,0.14948527302333334
18,0.14319730693
19,0.14133909815666665
20,0.13721954529000002
21,0.13482074995999999
22,0.1316637467333333
23,0.13055343247666665
24,0.1302493622033333
25,0.12796512498
26,0.1256017028066667
27,0.12315506461333332
28,0.12121018744000002
29,0.11852594263
30,0.1269451407766667
31,0.13985451681333333
32,0.14257988397
33,0.14469830409333334
34,0.1459667781
35,0.14908448122333334
36,0.1512314637433333
37,0.15272565203666666
38,0.15674579531333332
39,0.16368345968
40,0.17017510706666666
41,0.17506672376666665
42,0.17627049466666664
43,0.17679773416666666
44,0.17705283096666666
45,0.17650875596666665
46,0.164889779
47,0.16008889482
48,0.16697324228
49,0.15869290188
