time_0,beta
0,0.10815449618
1,0.10471361991333335
2,0.10894286047666665
3,0.10968341644000001
4,0.11438287570999998
5,0.11142629013666666
6,0.11751042194666667
7,0.11645977426666669
8,0.11726355104000002
9,0.11089891865666668
10,0.10978241492
11,0.11044401657666666
12,0.10618423680333335
13,0.10696986000666667
14,0.10358621433000001
15,0.10339668812000001
16,0.10428602811
17,0.10796852793333332
18,0.11278964761333332
19,0.11324342309
20,0.11475223692
21,0.11363694155333334
22,0.11371035550999999
23,0.11457578644666663
24,0.11658955996333333
25,0.12021213571333333
26,0.12017585026
27,0.12309684343666667
28,0.12309173861
29,0.13082362985666668
30,0.14255228001
31,0.15108278442666667
32,0.15663142763333332
33,0.15658606563333333
34,0.15919283649999996
35,0.16060149716666666
36,0.1708307827
37,0.17590195806666667
38,0.18086437843333333
39,0.18453537120000002
40,0.19222553423333333
41,0.19493403893333333
42,0.19590094683333334
43,0.19630709156666667
44,0.19392086396666666
45,0.18977626386666666
46,0.18201843143333335
47,0.17325325406666664
48,0.16821071676666666
49,0.16608787146666668
