time_0,beta
0,0.13282099450333335
1,0.13316951359666665
2,0.12990814851333332
3,0.12387404113000003
4,0.12272079083000001
5,0.11361457477999998
6,0.11114623109666667
7,0.10556018696333333
8,0.10401097456
9,0.09809228390333334
10,0.09951711714333333
11,0.10680705757333332
12,0.11202162759333334
13,0.1096546813
14,0.1060372586
15,0.10884624897666666
16,0.10397217562333333
17,0.11187052005
18,0.11201517353666667
19,0.11171487868666667
20,0.11635548826666667
21,0.11838074682000001
22,0.11668629826
23,0.12056520073666666
24,0.11786696426000001
25,0.12275786385000001
26,0.12883591516333334
27,0.12863547800666666
28,0.12234883323000001
29,0.12927468194
30,0.12936163796333333
31,0.13411189890333333
32,0.13910109614
33,0.13674146722333333
34,0.13942600877999997
35,0.13550651194666666
36,0.12990500276666667
37,0.12499858905333333
38,0.13681705764666668
39,0.14413722870333334
40,0.14870689530666667
41,0.1527195388
42,0.14961815992
43,0.14923332239666667
44,0.1529805874
45,0.14910390679333332
46,0.14908018545666665
47,0.14256278268333333
48,0.14467826966333333
49,0.15697661206666666
