time_0,beta
0,0.13234684143666667
1,0.12923568477666666
2,0.12362462116
3,0.12952880803333333
4,0.11967131011
5,0.11880422612333334
6,0.11143123703666667
7,0.10396755802
8,0.09999686606
9,0.09763785171333335
10,0.09766953642333333
11,0.09632661035333333
12,0.09700995353000001
13,0.08212079586333333
14,0.08950337546666667
15,0.07587564067
16,0.07477986476666668
17,0.06731297206333332
18,0.061324864958333336
19,0.059612160366666674
20,0.05660086729666666
21,0.06165127680333332
22,0.061793499370000005
23,0.06730538265
24,0.06561651417666667
25,0.07432817483333334
26,0.07348596851666667
27,0.08506862479333334
28,0.08334125889
29,0.08500904010333332
30,0.08572122027000001
31,0.08941041637333333
32,0.08429602744666667
33,0.08248461393333334
34,0.07797931966666667
35,0.07528046046666667
36,0.0783592295
37,0.08195508297
38,0.09470342969333333
39,0.09006100143333333
40,0.08456307115666667
41,0.08370411865
42,0.07976339355666666
43,0.07443757744333332
44,0.06996559045
45,0.07375649920666667
46,0.06889771738333333
47,0.06809940438666667
48,0.06822904815333333
49,0.07359876255333334
