time_0,beta
0,0.14863901767
1,0.14407840483
2,0.13784191351
3,0.1327258646466667
4,0.12987520287999998
5,0.12311055930666666
6,0.11666598414666667
7,0.11091790687666667
8,0.10528130335000001
9,0.09900274851666666
10,0.09518243629333334
11,0.08807567101666668
12,0.08201492584
13,0.07810903748
14,0.07251473474666667
15,0.06731927245666668
16,0.06014674431333333
17,0.05772897749999999
18,0.053741575656666665
19,0.05192157881666667
20,0.049086463723333335
21,0.05067491801466666
22,0.048170165891666665
23,0.05106163160333333
24,0.054918462470000005
25,0.06656029896
26,0.07153063359
27,0.07415201207333334
28,0.07365233523333334
29,0.06744043632666667
30,0.06576346174333333
31,0.07439485732333334
32,0.07889456777
33,0.07872943155666666
34,0.08276013188
35,0.08206285049333333
36,0.07455918385333334
37,0.07981755854
38,0.08869440714333333
39,0.08324115005333334
40,0.08396064359333334
41,0.08837572438666666
42,0.08892796575666667
43,0.08721904549666668
44,0.08844416887666666
45,0.09297040214333334
46,0.09841208169666665
47,0.10672840595666667
48,0.11263288529
49,0.11295312228333332
