time_0,beta
0,0.17844045573333334
1,0.17421144016666668
2,0.16716749263333333
3,0.1625433002666667
4,0.1612101328
5,0.15584426066666665
6,0.14971658159666665
7,0.14104188960666666
8,0.13594497196000002
9,0.13013056282333332
10,0.12354203379333333
11,0.11886168925333335
12,0.11442807262666667
13,0.11068597837333333
14,0.10436739184333334
15,0.09769270583999999
16,0.09135860330666666
17,0.08569557654
18,0.07927000350333333
19,0.07469133103333334
20,0.06964175470666667
21,0.06463830032
22,0.05928453414333333
23,0.05480440187333334
24,0.051365151796666675
25,0.04793694872166667
26,0.04161727213
27,0.035487573861999994
28,0.024742048304366666
29,0.017420076567166667
30,0.014321467976200004
31,0.01180920813258
32,0.0100245074517
33,0.008530850784733333
34,0.008016616506566666
35,0.008877116989906666
36,0.007148580385966667
37,0.0079349504185
38,0.009725565721013333
39,0.012596398210006665
40,0.01986226966259333
41,0.0315498989799
42,0.038078502078999994
43,0.039566334888833335
44,0.04576426758333334
45,0.05116547057333333
46,0.053162797636666675
47,0.057753080713333335
48,0.06285080704333333
49,0.06515766929666666
