time_0,beta
0,0.10451818493
1,0.10672293747
2,0.11265580315666665
3,0.11958953180333334
4,0.1255888483833333
5,0.12914580875333334
6,0.12953820396
7,0.13016392800666665
8,0.13162817617333333
9,0.12999367897999997
10,0.12477203728666666
11,0.11408998273333334
12,0.11856222351
13,0.11482138541
14,0.11307278704
15,0.10071582585000001
16,0.09684547438
17,0.09197551073666667
18,0.09065591410666668
19,0.08696233557666667
20,0.08461396641999999
21,0.08177713198666665
22,0.07838253000333334
23,0.07584397953
24,0.06824162586666667
25,0.06504710362999999
26,0.06759259783666667
27,0.07169248444333334
28,0.07930433861666666
29,0.06735833122666667
30,0.06253914008666667
31,0.06501122945333333
32,0.06300979201333334
33,0.069795900035
34,0.06845570998666667
35,0.06704037591999999
36,0.06306160266
37,0.06231207183666666
38,0.07134147668666667
39,0.07131403533333333
40,0.08135105404333333
41,0.08593037621666667
42,0.08212407115333335
43,0.07947750104333333
44,0.07572549862666667
45,0.07114482899666666
46,0.07615539913666668
47,0.07662562914666665
48,0.08030723569333333
49,0.07968533445999999
