time_0,beta
0,0.10188382939333335
1,0.09576102499000001
2,0.09634269770666666
3,0.10272055395
4,0.09576336169666667
5,0.10030757499666666
6,0.0988852206
7,0.08588954081
8,0.07733923172666667
9,0.07233643756
10,0.07590279385
11,0.07256310272333334
12,0.06832282057333333
13,0.06688763209333333
14,0.06195739482999999
15,0.057844889010000004
16,0.05460513487999999
17,0.055340545871666674
18,0.05351426385666667
19,0.050832418501666664
20,0.04925807944466667
21,0.05250788473833333
22,0.050484079854333334
23,0.050912659070000005
24,0.05797015748666667
25,0.06426309833666667
26,0.06335958322333335
27,0.06845492515666665
28,0.06548579164333333
29,0.06396218176666667
30,0.06979245757333333
31,0.07889794622333333
32,0.08422053428
33,0.08874871744333333
34,0.09271710777666667
35,0.09734164196999999
36,0.09366191400333333
37,0.09592901036333333
38,0.10359951785999999
39,0.11315333422999999
40,0.11583911263666669
41,0.11825692488666666
42,0.11903666196000001
43,0.11124654467666668
44,0.11052509013999999
45,0.11218610515666669
46,0.10796573891666668
47,0.10563541971666666
48,0.10597937372
49,0.10223387495333333
