time_0,beta
0,0.07359876255333334
1,0.08005648403333333
2,0.08336678366
3,0.08128984916666666
4,0.07760760963
5,0.07540470320666666
6,0.07405127313333333
7,0.07544813809666666
8,0.07835500500666667
9,0.07454225003
10,0.07328399409333333
11,0.07229928087666666
12,0.06656391199
13,0.06458662605666668
14,0.05776144565000001
15,0.058812211236666675
16,0.06232954881333334
17,0.05588736129333333
18,0.05276465522
19,0.055844746063333325
20,0.05192535741333334
21,0.06399211613000001
22,0.06421571350333333
23,0.06540449678666667
24,0.07570936434666667
25,0.07937375496333333
26,0.07927049531333334
27,0.07685349732
28,0.08282285302333332
29,0.08257506416999999
30,0.08641408945
31,0.10079742759666667
32,0.09941268721999999
33,0.10374524082
34,0.09794048506666667
35,0.10026412687000001
36,0.11484800318333332
37,0.10966814812
38,0.09869678127
39,0.09494130574000001
40,0.09317674195333334
41,0.09428272501666667
42,0.08485472237333333
43,0.08230397111
44,0.07973861056666666
45,0.07721891136666666
46,0.07379212827666666
47,0.07413081098
48,0.07288975812666666
49,0.07379663118666667
