time_0,beta
0,0.05805826164666667
1,0.05972715364
2,0.06072116079333334
3,0.06615658850999999
4,0.0726037292
5,0.08763308654666666
6,0.09283645104333334
7,0.09729184831333333
8,0.10080943263333333
9,0.10297644398333333
10,0.10459021931999998
11,0.10450832217
12,0.10681698992666668
13,0.10724726046333335
14,0.10380182022000002
15,0.09905879652666667
16,0.08605753505000001
17,0.08790762643000001
18,0.08751586026
19,0.08984914794333333
20,0.09055227369333332
21,0.07986211852333332
22,0.07982556299
23,0.07813170568
24,0.07563084684666667
25,0.07945518792666666
26,0.07925182438666667
27,0.07882905497666666
28,0.08214638923666666
29,0.07974579814333332
30,0.07739741126666666
31,0.08234455816666668
32,0.07706714360000001
33,0.08093596037333332
34,0.07284980240666666
35,0.07428013561
36,0.07966459451666666
37,0.06770910177333334
38,0.07477203103666667
39,0.08712880340666666
40,0.08165650379
41,0.07815557947
42,0.07840023906333334
43,0.07530431555333335
44,0.07678043861333332
45,0.07456036597
46,0.08167008438333333
47,0.08267008401666667
48,0.08625027504666666
49,0.08051578449999999
