time_0,beta
0,0.06515766929666666
1,0.07135142973666667
2,0.08282615069666667
3,0.08736955011333333
4,0.08972582167333333
5,0.09427224588000001
6,0.09823564220333333
7,0.10451818493
8,0.10672293747
9,0.11265580315666665
10,0.11958953180333334
11,0.1255888483833333
12,0.12914580875333334
13,0.12953820396
14,0.13016392800666665
15,0.13162817617333333
16,0.12999367897999997
17,0.12477203728666666
18,0.11408998273333334
19,0.11856222351
20,0.11482138541
21,0.11307278704
22,0.10071582585000001
23,0.09684547438
24,0.09197551073666667
25,0.09065591410666668
26,0.08696233557666667
27,0.08461396641999999
28,0.08177713198666665
29,0.07838253000333334
30,0.07584397953
31,0.06824162586666667
32,0.06504710362999999
33,0.06759259783666667
34,0.07169248444333334
35,0.07930433861666666
36,0.06735833122666667
37,0.06253914008666667
38,0.06501122945333333
39,0.06300979201333334
40,0.069795900035
41,0.06845570998666667
42,0.06704037591999999
43,0.06306160266
44,0.06231207183666666
45,0.07134147668666667
46,0.07131403533333333
47,0.08135105404333333
48,0.08593037621666667
49,0.08212407115333335
