time_0,beta
0,0.11295312228333332
1,0.11153187682
2,0.10915885033666668
3,0.11656734676999998
4,0.11242639639666666
5,0.10744546746000003
6,0.10549462723666667
7,0.10188382939333335
8,0.09576102499000001
9,0.09634269770666666
10,0.10272055395
11,0.09576336169666667
12,0.10030757499666666
13,0.0988852206
14,0.08588954081
15,0.07733923172666667
16,0.07233643756
17,0.07590279385
18,0.07256310272333334
19,0.06832282057333333
20,0.06688763209333333
21,0.06195739482999999
22,0.057844889010000004
23,0.05460513487999999
24,0.055340545871666674
25,0.05351426385666667
26,0.050832418501666664
27,0.04925807944466667
28,0.05250788473833333
29,0.050484079854333334
30,0.050912659070000005
31,0.05797015748666667
32,0.06426309833666667
33,0.06335958322333335
34,0.06845492515666665
35,0.06548579164333333
36,0.06396218176666667
37,0.06979245757333333
38,0.07889794622333333
39,0.08422053428
40,0.08874871744333333
41,0.09271710777666667
42,0.09734164196999999
43,0.09366191400333333
44,0.09592901036333333
45,0.10359951785999999
46,0.11315333422999999
47,0.11583911263666669
48,0.11825692488666666
49,0.11903666196000001
