time_0,beta
0,0.05083152453333333
1,0.04949473394633333
2,0.04501578522666667
3,0.04525723505833333
4,0.04652674623800001
5,0.047173586665666664
6,0.047559474195
7,0.049184389771
8,0.04945946658666667
9,0.05210187781733334
10,0.05188245586066667
11,0.059693505429
12,0.06225045813666666
13,0.059171090838099995
14,0.058030835473333334
15,0.05739656554
16,0.05959809201
17,0.06206705523
18,0.06102389657500001
19,0.06430491424833333
20,0.06677202617333333
21,0.06618766397666667
22,0.06312629854666668
23,0.06730839861
24,0.07136020528666666
25,0.07222539189666667
26,0.07817843116666666
27,0.08087954455666667
28,0.07948306047666667
29,0.08520024523666667
30,0.08056495564666667
31,0.07919038757
32,0.08030668034999999
33,0.07916246036666667
34,0.08176585867666666
35,0.08082470842666666
36,0.07700216777333334
37,0.07848319483666667
38,0.07625274361
39,0.07248000981333334
40,0.07345974991000001
41,0.07199226543333334
42,0.06493661598
43,0.06724946142666667
44,0.06912873957866666
45,0.06405407602433334
46,0.06681422006000001
47,0.06872751054333334
48,0.06465913825
49,0.06867883139
