time_0,beta
0,0.024742048304366666
1,0.017420076567166667
2,0.014321467976200004
3,0.01180920813258
4,0.0100245074517
5,0.008530850784733333
6,0.008016616506566666
7,0.008877116989906666
8,0.007148580385966667
9,0.0079349504185
10,0.009725565721013333
11,0.012596398210006665
12,0.01986226966259333
13,0.0315498989799
14,0.038078502078999994
15,0.039566334888833335
16,0.04576426758333334
17,0.05116547057333333
18,0.053162797636666675
19,0.057753080713333335
20,0.06285080704333333
21,0.06515766929666666
22,0.07135142973666667
23,0.08282615069666667
24,0.08736955011333333
25,0.08972582167333333
26,0.09427224588000001
27,0.09823564220333333
28,0.10451818493
29,0.10672293747
30,0.11265580315666665
31,0.11958953180333334
32,0.1255888483833333
33,0.12914580875333334
34,0.12953820396
35,0.13016392800666665
36,0.13162817617333333
37,0.12999367897999997
38,0.12477203728666666
39,0.11408998273333334
40,0.11856222351
41,0.11482138541
42,0.11307278704
43,0.10071582585000001
44,0.09684547438
45,0.09197551073666667
46,0.09065591410666668
47,0.08696233557666667
48,0.08461396641999999
49,0.08177713198666665
