time_0,beta
0,0.202922688
1,0.20557864846666668
2,0.204586314
3,0.20570820533333334
4,0.20215844789999998
5,0.18254228269999997
6,0.1671183846333333
7,0.165798158
8,0.15999261173333332
9,0.15591330743666668
10,0.15172641672333334
11,0.14786770406333333
12,0.14454728177666668
13,0.14065929711666667
14,0.13649755740333333
15,0.12881984862666668
16,0.12841396601333335
17,0.12567207655666668
18,0.12111722763666667
19,0.12050690984
20,0.12068943901666669
21,0.11445703076666668
22,0.11257327836333332
23,0.11614342372333333
24,0.11438684558000001
25,0.10358062365000001
26,0.10403662545333332
27,0.11298340928333332
28,0.11953158071
29,0.12272319972333333
30,0.12070984084333332
31,0.12026459949333335
32,0.11915167985333333
33,0.11737468703
34,0.11973705087333333
35,0.12145903285666668
36,0.11950741733666667
37,0.13111649148666665
38,0.13381007045
39,0.13759796936000002
40,0.13598599157
41,0.13965432158666669
42,0.13234684143666667
43,0.12923568477666666
44,0.12362462116
45,0.12952880803333333
46,0.11967131011
47,0.11880422612333334
48,0.11143123703666667
49,0.10396755802
