time_0,beta
0,0.17627049466666664
1,0.17679773416666666
2,0.17705283096666666
3,0.17650875596666665
4,0.164889779
5,0.16008889482
6,0.16697324228
7,0.15869290188
8,0.16030356593333334
9,0.16284757221666665
10,0.1614152987
11,0.15545456335333332
12,0.14810765978666665
13,0.14595919924
14,0.14754926506
15,0.14888176638666667
16,0.15207836164666666
17,0.15388373113
18,0.14824671609666668
19,0.14829183259
20,0.14587171608333332
21,0.14635879106333335
22,0.14663555138
23,0.15017905211
24,0.15231246771333332
25,0.15231576245333334
26,0.15255052512666667
27,0.1539621159
28,0.15548534833666666
29,0.15327000273666666
30,0.15780565176666664
31,0.16554131516666667
32,0.16358523395000002
33,0.16467157666666665
34,0.16658688389999998
35,0.16834775893333334
36,0.16831457983333334
37,0.1666475396
38,0.16761180443333332
39,0.1612490082
40,0.15515195028333334
41,0.14708617763666665
42,0.14066917847666666
43,0.13754133710666666
44,0.13116699610666666
45,0.12622862669999999
46,0.12095222306333336
47,0.11447690840333333
48,0.10207593872000001
49,0.08961094091333334
