time_0,beta
0,0.12363529418
1,0.12106886608333334
2,0.12757693653333335
3,0.12788467995666664
4,0.11945963787333332
5,0.12423542092666665
6,0.13024872695999998
7,0.13190190074
8,0.13911671051
9,0.13739856917999999
10,0.13762845743
11,0.13608766528
12,0.13541909006333333
13,0.14583273687666667
14,0.14121597317999998
15,0.1451696024
16,0.14911150945999999
17,0.15872433833333333
18,0.15763294165
19,0.1517084737866667
20,0.15028549003333333
21,0.14873690624333336
22,0.14330354552333333
23,0.14383207320666666
24,0.14330074907333337
25,0.13877799233333335
26,0.14517222876666666
27,0.14361497809999998
28,0.1447363499133333
29,0.14126336604
30,0.14966185636666665
31,0.1500038463266667
32,0.15508604361666664
33,0.15875073443333332
34,0.16279981208333336
35,0.16120716131666668
36,0.16113962570333332
37,0.16278476446666665
38,0.16636318366666666
39,0.1793290255
40,0.18132252946666663
41,0.1826577432
42,0.17844045573333334
43,0.17421144016666668
44,0.16716749263333333
45,0.1625433002666667
46,0.1612101328
47,0.15584426066666665
48,0.14971658159666665
49,0.14104188960666666
