time_0,beta
0,0.16120716131666668
1,0.16113962570333332
2,0.16278476446666665
3,0.16636318366666666
4,0.1793290255
5,0.18132252946666663
6,0.1826577432
7,0.17844045573333334
8,0.17421144016666668
9,0.16716749263333333
10,0.1625433002666667
11,0.1612101328
12,0.15584426066666665
13,0.14971658159666665
14,0.14104188960666666
15,0.13594497196000002
16,0.13013056282333332
17,0.12354203379333333
18,0.11886168925333335
19,0.11442807262666667
20,0.11068597837333333
21,0.10436739184333334
22,0.09769270583999999
23,0.09135860330666666
24,0.08569557654
25,0.07927000350333333
26,0.07469133103333334
27,0.06964175470666667
28,0.06463830032
29,0.05928453414333333
30,0.05480440187333334
31,0.051365151796666675
32,0.04793694872166667
33,0.04161727213
34,0.035487573861999994
35,0.024742048304366666
36,0.017420076567166667
37,0.014321467976200004
38,0.01180920813258
39,0.0100245074517
40,0.008530850784733333
41,0.008016616506566666
42,0.008877116989906666
43,0.007148580385966667
44,0.0079349504185
45,0.009725565721013333
46,0.012596398210006665
47,0.01986226966259333
48,0.0315498989799
49,0.038078502078999994
