time_0,beta
0,0.12145903285666668
1,0.11950741733666667
2,0.13111649148666665
3,0.13381007045
4,0.13759796936000002
5,0.13598599157
6,0.13965432158666669
7,0.13234684143666667
8,0.12923568477666666
9,0.12362462116
10,0.12952880803333333
11,0.11967131011
12,0.11880422612333334
13,0.11143123703666667
14,0.10396755802
15,0.09999686606
16,0.09763785171333335
17,0.09766953642333333
18,0.09632661035333333
19,0.09700995353000001
20,0.08212079586333333
21,0.08950337546666667
22,0.07587564067
23,0.07477986476666668
24,0.06731297206333332
25,0.061324864958333336
26,0.059612160366666674
27,0.05660086729666666
28,0.06165127680333332
29,0.061793499370000005
30,0.06730538265
31,0.06561651417666667
32,0.07432817483333334
33,0.07348596851666667
34,0.08506862479333334
35,0.08334125889
36,0.08500904010333332
37,0.08572122027000001
38,0.08941041637333333
39,0.08429602744666667
40,0.08248461393333334
41,0.07797931966666667
42,0.07528046046666667
43,0.0783592295
44,0.08195508297
45,0.09470342969333333
46,0.09006100143333333
47,0.08456307115666667
48,0.08370411865
49,0.07976339355666666
