time_0,beta
0,0.13845976943333332
1,0.13526219418
2,0.1319242937033333
3,0.13171013277
4,0.13806423200999998
5,0.14184421369999997
6,0.14696431877
7,0.14863901767
8,0.14407840483
9,0.13784191351
10,0.1327258646466667
11,0.12987520287999998
12,0.12311055930666666
13,0.11666598414666667
14,0.11091790687666667
15,0.10528130335000001
16,0.09900274851666666
17,0.09518243629333334
18,0.08807567101666668
19,0.08201492584
20,0.07810903748
21,0.07251473474666667
22,0.06731927245666668
23,0.06014674431333333
24,0.05772897749999999
25,0.053741575656666665
26,0.05192157881666667
27,0.049086463723333335
28,0.05067491801466666
29,0.048170165891666665
30,0.05106163160333333
31,0.054918462470000005
32,0.06656029896
33,0.07153063359
34,0.07415201207333334
35,0.07365233523333334
36,0.06744043632666667
37,0.06576346174333333
38,0.07439485732333334
39,0.07889456777
40,0.07872943155666666
41,0.08276013188
42,0.08206285049333333
43,0.07455918385333334
44,0.07981755854
45,0.08869440714333333
46,0.08324115005333334
47,0.08396064359333334
48,0.08837572438666666
49,0.08892796575666667
