time_0,beta
0,0.11363694155333334
1,0.11371035550999999
2,0.11457578644666663
3,0.11658955996333333
4,0.12021213571333333
5,0.12017585026
6,0.12309684343666667
7,0.12309173861
8,0.13082362985666668
9,0.14255228001
10,0.15108278442666667
11,0.15663142763333332
12,0.15658606563333333
13,0.15919283649999996
14,0.16060149716666666
15,0.1708307827
16,0.17590195806666667
17,0.18086437843333333
18,0.18453537120000002
19,0.19222553423333333
20,0.19493403893333333
21,0.19590094683333334
22,0.19630709156666667
23,0.19392086396666666
24,0.18977626386666666
25,0.18201843143333335
26,0.17325325406666664
27,0.16821071676666666
28,0.16608787146666668
29,0.16520989396666666
30,0.15516496871666666
31,0.15268299123666668
32,0.15042299717666666
33,0.14963333894000003
34,0.15007504933000002
35,0.15385301187
36,0.15276815736
37,0.15461423169666666
38,0.15493498357
39,0.15365357706666666
40,0.15030687542333332
41,0.14528929073333335
42,0.13941369197
43,0.13260335326666667
44,0.13056990585333333
45,0.12860472099
46,0.13045843345
47,0.13341131011333335
48,0.13517954112
49,0.13622332709666665
