time_0,beta
0,0.13276200447666667
1,0.12587470083000002
2,0.12228478812666668
3,0.12874726633333333
4,0.12543335863333333
5,0.13491541209666666
6,0.14195006731
7,0.14246983021666665
8,0.14293760281
9,0.14900614353999997
10,0.14898820794999998
11,0.15046256811333333
12,0.14978799363666667
13,0.14980764882
14,0.15165399153333334
15,0.14700646879666665
16,0.14472831338
17,0.15308940807000002
18,0.15174590053666667
19,0.15180786388666664
20,0.17092721794666665
21,0.202922688
22,0.20557864846666668
23,0.204586314
24,0.20570820533333334
25,0.20215844789999998
26,0.18254228269999997
27,0.1671183846333333
28,0.165798158
29,0.15999261173333332
30,0.15591330743666668
31,0.15172641672333334
32,0.14786770406333333
33,0.14454728177666668
34,0.14065929711666667
35,0.13649755740333333
36,0.12881984862666668
37,0.12841396601333335
38,0.12567207655666668
39,0.12111722763666667
40,0.12050690984
41,0.12068943901666669
42,0.11445703076666668
43,0.11257327836333332
44,0.11614342372333333
45,0.11438684558000001
46,0.10358062365000001
47,0.10403662545333332
48,0.11298340928333332
49,0.11953158071
