time_0,beta
0,0.09633305449333332
1,0.11212278966666667
2,0.11479740796333332
3,0.11789682119666665
4,0.12028713255
5,0.12234620152333332
6,0.12414708900666667
7,0.12468617545666667
8,0.12189205974333334
9,0.12198688441666666
10,0.12662916566666665
11,0.12584352638666668
12,0.13174152967
13,0.12914848777666668
14,0.13282099450333335
15,0.13316951359666665
16,0.12990814851333332
17,0.12387404113000003
18,0.12272079083000001
19,0.11361457477999998
20,0.11114623109666667
21,0.10556018696333333
22,0.10401097456
23,0.09809228390333334
24,0.09951711714333333
25,0.10680705757333332
26,0.11202162759333334
27,0.1096546813
28,0.1060372586
29,0.10884624897666666
30,0.10397217562333333
31,0.11187052005
32,0.11201517353666667
33,0.11171487868666667
34,0.11635548826666667
35,0.11838074682000001
36,0.11668629826
37,0.12056520073666666
38,0.11786696426000001
39,0.12275786385000001
40,0.12883591516333334
41,0.12863547800666666
42,0.12234883323000001
43,0.12927468194
44,0.12936163796333333
45,0.13411189890333333
46,0.13910109614
47,0.13674146722333333
48,0.13942600877999997
49,0.13550651194666666
