time_0,beta
0,0.13051944930666667
1,0.13707615341333332
2,0.14392226534333333
3,0.14090299265
4,0.14875063197000002
5,0.14842847264999998
6,0.14727099904666666
7,0.14457726548666666
8,0.14876039434666666
9,0.13802066541333335
10,0.13501367906666667
11,0.12653678315
12,0.12528713757
13,0.12096888708333334
14,0.11973122027333333
15,0.11469811524333333
16,0.11227078076000001
17,0.10677803167666668
18,0.11060608298
19,0.10701649189333333
20,0.10742455990000001
21,0.10774899583
22,0.10296781255
23,0.10122716205333333
24,0.10840272272333332
25,0.11032895215666666
26,0.10994582396000001
27,0.11443333785666666
28,0.10999037541666666
29,0.10932013866666668
30,0.10592227639333335
31,0.10748820918333335
32,0.10232593371
33,0.10768166464000001
34,0.11136406519
35,0.10571504443333332
36,0.10254502888333333
37,0.10137044476666666
38,0.09998521049666667
39,0.10122766634333334
40,0.09043451274666667
41,0.10063972731333333
42,0.10328350978999999
43,0.09969462035333332
44,0.09784719968000002
45,0.09985108321666668
46,0.10245023862
47,0.10535354885666666
48,0.10268446414333333
49,0.10695407605333335
