time_0,beta
0,0.10209578174333332
1,0.11016352808999999
2,0.10822096759333334
3,0.11559534511333332
4,0.12522854779666667
5,0.12650477343333333
6,0.12829296633666668
7,0.13528845237
8,0.13584725506666667
9,0.13545282083666665
10,0.13222891485333332
11,0.1330769787833333
12,0.13951601166333333
13,0.14202318094666666
14,0.14460808633
15,0.14692770577
16,0.14834852545
17,0.14332770491666666
18,0.14238839135666667
19,0.15020735170333335
20,0.15748684118666664
21,0.15694514748
22,0.15344714286666666
23,0.1547147358333333
24,0.15552356309666668
25,0.15952539526666668
26,0.15206154914666667
27,0.15077929576000001
28,0.14487432889666665
29,0.14530025048333334
30,0.14718103725
31,0.15035904964333333
32,0.14612031883999999
33,0.13986336060333332
34,0.13313544952666664
35,0.13276200447666667
36,0.12587470083000002
37,0.12228478812666668
38,0.12874726633333333
39,0.12543335863333333
40,0.13491541209666666
41,0.14195006731
42,0.14246983021666665
43,0.14293760281
44,0.14900614353999997
45,0.14898820794999998
46,0.15046256811333333
47,0.14978799363666667
48,0.14980764882
49,0.15165399153333334
