time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,-3.0,78,30000.84,14.8,9.94,88
1,-3.8,67,26857.79,16.8,8.83,90
2,-4.6,72,26523.16,34.6,8.91,61
3,-2.8,67,27180.29,15.8,8.56,100
4,-1.1,59,29491.13,38.9,10.11,62
5,-5.9,67,19464.83,24.8,6.52,52
6,-6.4,67,30338.87,33.6,9.66,57
7,-18.2,75,22569.83,19.5,8.67,60
8,-20.9,86,20354.34,8.7,7.69,49
9,-22.8,90,12768.32,24.0,7.16,48
10,-18.7,75,30836.08,16.8,11.04,49
11,-7.4,83,21600.0,13.7,9.26,0
12,-5.3,81,29616.12,21.7,9.65,0
13,-9.5,90,29048.92,10.0,10.0,53
14,-5.9,96,25057.92,7.9,9.78,63
15,-1.8,95,15782.7,12.3,7.75,42
16,-1.3,94,28800.0,10.9,10.86,0
17,-2.1,92,31187.21,10.2,10.69,0
18,-1.8,94,31679.77,8.2,9.75,0
19,-0.6,84,29076.32,10.5,10.79,36
20,-0.9,96,13134.89,11.5,5.97,0
21,-4.4,91,32309.3,13.0,12.24,0
22,-1.0,86,32309.34,12.8,11.92,0
23,1.1,91,31621.61,9.9,10.79,45
24,1.5,92,32800.35,9.2,12.34,0
25,2.0,84,28684.16,8.9,11.79,65
26,3.7,95,33105.62,10.5,12.42,72
27,1.8,91,27362.22,16.5,10.26,54
28,0.7,100,0.0,17.3,1.47,0
29,-5.9,100,33520.24,10.5,13.59,0
30,-9.1,82,33795.68,11.3,13.76,0
31,-2.4,85,29179.81,14.7,12.48,0
32,-0.2,91,22848.89,18.7,10.83,0
33,-1.3,85,32225.55,15.6,13.44,0
34,-4.6,92,27449.75,10.4,12.14,0
35,-3.2,95,0.0,16.9,6.14,39
36,-8.8,88,34474.56,9.0,15.0,53
37,-4.9,85,33013.59,9.4,14.57,47
38,-4.4,92,34631.8,11.3,15.08,0
39,-3.5,91,34707.93,8.9,14.84,0
40,-3.0,92,34829.28,12.4,14.08,0
41,-3.1,87,16600.49,23.3,10.94,0
42,-7.2,87,34878.22,10.3,15.7,0
43,-6.3,84,27691.06,8.5,14.01,46
44,-0.7,88,35139.75,23.5,16.01,0
45,2.0,94,35196.58,18.1,15.44,0
46,3.0,93,35776.9,18.4,15.63,0
47,0.2,89,35706.38,20.2,14.64,0
48,0.7,77,36246.07,15.7,15.72,81
49,2.2,75,36357.34,21.2,16.89,76
