time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,-6.9,75,16295.39,13.2,6.49,0
1,-3.7,74,30938.01,7.6,10.94,0
2,-2.9,68,30863.76,12.7,10.76,45
3,0.3,74,30790.73,11.2,10.72,43
4,-0.3,78,30599.33,8.3,10.58,43
5,-2.1,79,29475.32,11.7,9.26,0
6,-2.7,85,24056.55,9.7,8.04,35
7,-1.7,83,29220.98,32.8,9.58,0
8,0.6,91,8475.77,16.5,4.79,40
9,3.7,81,30034.34,23.8,9.03,43
10,3.5,87,30267.61,12.8,9.62,49
11,3.3,85,30209.99,10.8,9.97,51
12,3.8,80,30123.52,13.2,9.49,43
13,0.9,83,15854.77,22.7,6.15,41
14,-4.8,91,29210.15,10.9,9.31,72
15,-2.8,76,18166.08,18.5,6.17,0
16,1.0,87,29284.48,17.7,8.99,0
17,-1.5,96,0.0,10.5,3.68,61
18,-0.9,96,28800.0,17.1,7.26,42
19,-3.1,99,19756.49,10.5,7.09,59
20,-0.7,78,29444.53,11.5,9.35,51
21,-0.7,88,29391.02,14.8,9.32,49
22,2.4,83,29373.75,15.8,9.38,52
23,-0.4,88,25241.93,6.7,8.58,45
24,2.4,92,28845.54,11.5,8.85,75
25,2.8,93,28800.0,8.6,7.29,49
26,3.4,93,28894.27,13.4,8.76,48
27,1.2,90,29181.33,8.2,9.09,88
28,2.8,96,25955.1,12.2,7.44,100
29,-1.7,96,14540.7,20.2,5.99,68
30,-6.6,78,21818.11,7.8,8.16,86
31,-0.9,65,3600.0,9.2,3.62,61
32,0.4,73,25551.57,9.1,8.25,49
33,-2.9,76,29335.38,10.7,9.51,84
34,-2.0,79,29296.98,13.2,9.49,65
35,-0.4,78,29435.33,12.0,9.45,59
36,-2.1,86,28800.0,8.4,8.97,97
37,-0.6,88,28895.93,12.5,9.04,74
38,-1.5,87,29521.14,12.1,9.37,0
39,-2.2,77,29588.67,9.8,9.65,72
40,-2.8,85,10840.78,9.7,5.85,52
41,-1.9,89,26918.11,10.0,8.9,0
42,-3.0,78,30000.84,14.8,9.94,83
43,-3.8,67,26857.79,16.8,8.83,85
44,-4.6,72,26523.16,34.6,8.91,57
45,-2.8,67,27180.29,15.8,8.56,94
46,-1.1,59,29491.13,38.9,10.11,58
47,-5.9,67,19464.83,24.8,6.52,49
48,-6.4,67,30338.87,33.6,9.66,53
49,-18.2,75,22569.83,19.5,8.67,56
