time_0,mean_temp,max_rel_humidity,sun_duration,wind_speed,swave_radiation,google_search
0,-18.2,75,22569.83,19.5,8.67,73
1,-20.9,86,20354.34,8.7,7.69,61
2,-22.8,90,12768.32,24.0,7.16,58
3,-18.7,75,30836.08,16.8,11.04,61
4,-7.4,83,21600.0,13.7,9.26,0
5,-5.3,81,29616.12,21.7,9.65,0
6,-9.5,90,29048.92,10.0,10.0,65
7,-5.9,96,25057.92,7.9,9.78,78
8,-1.8,95,15782.7,12.3,7.75,52
9,-1.3,94,28800.0,10.9,10.86,0
10,-2.1,92,31187.21,10.2,10.69,0
11,-1.8,94,31679.77,8.2,9.75,0
12,-0.6,84,29076.32,10.5,10.79,45
13,-0.9,96,13134.89,11.5,5.97,0
14,-4.4,91,32309.3,13.0,12.24,0
15,-1.0,86,32309.34,12.8,11.92,0
16,1.1,91,31621.61,9.9,10.79,56
17,1.5,92,32800.35,9.2,12.34,0
18,2.0,84,28684.16,8.9,11.79,80
19,3.7,95,33105.62,10.5,12.42,89
20,1.8,91,27362.22,16.5,10.26,67
21,0.7,100,0.0,17.3,1.47,0
22,-5.9,100,33520.24,10.5,13.59,0
23,-9.1,82,33795.68,11.3,13.76,0
24,-2.4,85,29179.81,14.7,12.48,0
25,-0.2,91,22848.89,18.7,10.83,0
26,-1.3,85,32225.55,15.6,13.44,0
27,-4.6,92,27449.75,10.4,12.14,0
28,-3.2,95,0.0,16.9,6.14,48
29,-8.8,88,34474.56,9.0,15.0,65
30,-4.9,85,33013.59,9.4,14.57,58
31,-4.4,92,34631.8,11.3,15.08,0
32,-3.5,91,34707.93,8.9,14.84,0
33,-3.0,92,34829.28,12.4,14.08,0
34,-3.1,87,16600.49,23.3,10.94,0
35,-7.2,87,34878.22,10.3,15.7,0
36,-6.3,84,27691.06,8.5,14.01,56
37,-0.7,88,35139.75,23.5,16.01,0
38,2.0,94,35196.58,18.1,15.44,0
39,3.0,93,35776.9,18.4,15.63,0
40,0.2,89,35706.38,20.2,14.64,0
41,0.7,77,36246.07,15.7,15.72,100
42,2.2,75,36357.34,21.2,16.89,94
43,5.5,57,36662.49,22.9,17.01,48
44,7.7,73,36779.05,35.5,16.4,54
45,-0.1,80,25245.17,29.3,10.98,0
46,-0.6,88,37116.27,15.2,17.42,72
47,2.4,87,37498.72,12.3,17.73,47
48,3.6,86,37580.0,15.3,17.69,0
49,5.8,83,37647.93,32.8,17.94,45
